"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_PassEndX","type_value_Length","type_value_PassEndY","type_value_Zone","type_value_StandingSave","type_value_Longball","type_value_OtherBodyPart","type_value_HeadPass","type_value_Chipped","type_value_KeeperThrow","type_value_LeftFoot","type_value_Cross","type_value_ThrowIn","type_value_Head","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Foul","type_value_Defensive","type_value_FreekickTaken","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_SetPiece","type_value_GoalMouthY","type_value_MissRight","type_value_Assisted","type_value_RelatedEventId","type_value_BoxCentre","type_value_GoalMouthZ","type_value_FirstTouch","type_value_GoalKick","type_value_MissHigh","type_value_RightFoot","type_value_LayOff","type_value_FastBreak","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_Throughball","type_value_BoxLeft","type_value_LowCentre","type_value_RegularPlay","type_value_BlockedX","type_value_BlockedY","type_value_Hands","type_value_ParriedDanger","type_value_KeeperSaveInTheBox","type_value_MissLeft","type_value_CornerTaken","type_value_Yellow","type_value_BlockedCross","type_value_BigChanceCreated","type_value_SmallBoxCentre","type_value_FromCorner","type_value_BigChance","type_value_Collected","type_value_DivingSave","type_value_OverRun","type_value_IntentionalGoalAssist","type_value_LowRight","type_value_LowLeft","type_value_BoxRight","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Blocked","type_value_OutfielderBlock","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_DirectFreekick","type_value_HighCentre","type_value_HighClaim","type_value_KeeperSaveObox","type_value_HighRight","type_value_Volley","type_value_ParriedSafe","type_value_SixYardBlock","type_value_SmallBoxRight","value_Angle","value_PassEndX","value_Length","value_PassEndY","value_Zone","value_StandingSave","value_Longball","value_OtherBodyPart","value_HeadPass","value_Chipped","value_KeeperThrow","value_LeftFoot","value_Cross","value_ThrowIn","value_Head","value_OppositeRelatedEvent","value_Offensive","value_Foul","value_Defensive","value_FreekickTaken","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_SetPiece","value_GoalMouthY","value_MissRight","value_Assisted","value_RelatedEventId","value_BoxCentre","value_GoalMouthZ","value_FirstTouch","value_GoalKick","value_MissHigh","value_RightFoot","value_LayOff","value_FastBreak","value_IndividualPlay","value_OutOfBoxCentre","value_Throughball","value_BoxLeft","value_LowCentre","value_RegularPlay","value_BlockedX","value_BlockedY","value_Hands","value_ParriedDanger","value_KeeperSaveInTheBox","value_MissLeft","value_CornerTaken","value_Yellow","value_BlockedCross","value_BigChanceCreated","value_SmallBoxCentre","value_FromCorner","value_BigChance","value_Collected","value_DivingSave","value_OverRun","value_IntentionalGoalAssist","value_LowRight","value_LowLeft","value_BoxRight","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Blocked","value_OutfielderBlock","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamPlayerFormation","value_TeamFormation","value_InvolvedPlayers","value_CaptainPlayerId","value_DirectFreekick","value_HighCentre","value_HighClaim","value_KeeperSaveObox","value_HighRight","value_Volley","value_ParriedSafe","value_SixYardBlock","value_SmallBoxRight","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
708,367,39,26,161,41.055,8.16,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,450392,41.055,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4333333333333,2817458263,39,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,286,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,NA,NA,NA,"Wolves","Crystal Palace",34,"Nasser Djiga","DC",TRUE,0,0,0,"N. Djiga",708,43,"Wolves",708
709,299,39,26,162,63.945,59.84,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,345845,63.945,59.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4333333333333,2817458283,39,NA,NA,NA,NA,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,13,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,NA,NA,NA,"Crystal Palace","Wolves",9,"Eddie Nketiah","FW",TRUE,0,0,0,"E. Nketiah",709,43,"Wolves",709
710,368,39,29,161,42.42,6.052,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 132, 36, 37, 216, 218)",TRUE,450392,58.8,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4833333333333,2817458301,39,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","56.0","16.6","12.5","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01126267,0.01611813,0.00485546,"Wolves","Crystal Palace",34,"Nasser Djiga","DC",TRUE,15.767033016729,0,8.49997467379305,"N. Djiga",710,43,"Wolves",710
711,368.5,39,31,161,58.8,8.5,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,397585,62.79,9.928,NA,NA,NA,NA,NA,369,NA,NA,NA,NA,39.5166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01473596,0.01870347,0.00396751,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,0,4.1785445983976,19.6920212387366,"Andre",711,43,"Wolves",711
712,369,39,33,161,62.79,9.928,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,397585,69.09,15.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.55,2817458309,39,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.74","65.8","8.5","23.0","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01870347,0.02401521,0.00531174,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,8.26026857597962,0,42.1975484801332,"Andre",712,43,"Wolves",712
713,370,39,34,161,69.09,15.64,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,94868,61.11,13.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5666666666667,2817458311,39,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.42","58.2","8.3","19.7","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.02401521,0.01870347,-0.00531174,"Wolves","Crystal Palace",21,"Pablo Sarabia","AMC",TRUE,-8.15428733302442,0,-164.293857305744,"P. Sarabia",713,43,"Wolves",713
714,370.5,39,35,161,61.11,13.396,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,397585,57.645,16.864,NA,NA,NA,NA,NA,371,NA,NA,NA,NA,39.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01870347,0.01685596,-0.00184751,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,0,-1.87445238992603,134.975207366535,"Andre",714,43,"Wolves",714
715,371,39,36,161,57.645,16.864,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,397585,60.585,26.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,2817458325,39,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.26","57.7","9.6","38.3","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01611813,0.0199707,0.00385257,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,5.23814090812142,0,72.2417415173573,"Andre",715,43,"Wolves",715
716,372,39,37,161,60.69,26.044,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,320242,56.805,23.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6166666666667,2817458339,39,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.70","54.1","4.6","34.7","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.0199707,0.01685596,-0.00311474,"Wolves","Crystal Palace",27,"Jean-Ricner Bellegarde","MC",TRUE,-4.28658816994638,0,-147.784321592605,"J. Bellegarde",716,43,"Wolves",716
717,372.5,39,38,161,56.805,23.596,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,397585,56.91,29.104,NA,NA,NA,NA,NA,373,NA,NA,NA,NA,39.6333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01685596,0.01689528,3.93199999999989e-05,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,0,0.966598525453847,88.9078924740451,"Andre",717,43,"Wolves",717
718,373,39,39,161,56.91,29.104,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,397585,60.9,59.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.65,2817458361,39,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.44","58.0","30.5","87.2","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01689528,0.0174506,0.000555320000000002,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,-2.50133527717431,0,82.4717454101426,"Andre",718,43,"Wolves",718
719,373.5,39,41,161,60.9,59.296,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,355401,61.32,55.828,NA,NA,NA,NA,NA,374,NA,NA,NA,NA,39.6833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01870347,0.01870347,0,"Wolves","Crystal Palace",3,"Rayan Ait-Nouri","DML",TRUE,0,2.00956223404619,-83.0946937014063,"R. Ait-Nouri",719,43,"Wolves",719
720,374,39,43,161,61.32,55.828,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,355401,57.645,36.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7166666666667,2817458397,39,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.53","54.9","20.1","53.1","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01870347,0.01689528,-0.00180819,"Wolves","Crystal Palace",3,"Rayan Ait-Nouri","DML",TRUE,1.42846382935358,0,-100.556489488076,"R. Ait-Nouri",720,43,"Wolves",720
721,374.5,39,45,161,57.645,36.108,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,397585,56.49,43.452,NA,NA,NA,NA,NA,375,NA,NA,NA,NA,39.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01689528,0.01685596,-3.93199999999989e-05,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,0,-2.02037086176852,98.9377685915075,"Andre",721,43,"Wolves",721
722,375,39,47,161,56.49,43.452,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,397585,46.83,47.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7833333333333,2817458405,39,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.77","44.6","10.4","69.5","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01685596,0.01429128,-0.00256468,"Wolves","Crystal Palace",7,"Andre","MC",TRUE,-10.2399202396313,0,158.485497377042,"Andre",722,43,"Wolves",722
723,376,39,49,161,46.83,47.26,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,431283,44.73,30.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8166666666667,2817458459,39,213,140,212,141,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.59","42.6","16.7","45.2","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-06-05 13:31:09",24766,"Selhurst Park","David Webb","4 : 2",162,161,0.01429128,0.01484598,0.0005547,"Wolves","Crystal Palace",24,"Toti Gomes","DC",TRUE,-0.696131849147108,0,-97.2427717839268,"T. Gomes",723,43,"Wolves",723
