"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_Angle","type_value_PassEndX","type_value_StandingSave","type_value_Length","type_value_Zone","type_value_Longball","type_value_OtherBodyPart","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_MissLeft","type_value_Cross","type_value_RightFoot","type_value_CornerTaken","type_value_Chipped","type_value_Head","type_value_HeadPass","type_value_LeftFoot","type_value_GoalMouthY","type_value_Volley","type_value_FirstTouch","type_value_RegularPlay","type_value_BoxCentre","type_value_GoalMouthZ","type_value_GoalKick","type_value_MissHigh","type_value_Foul","type_value_FreekickTaken","type_value_LayOff","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_RelatedEventId","type_value_SmallBoxLeft","type_value_HighClaim","type_value_KeeperThrow","type_value_ThrowIn","type_value_BlockedY","type_value_LowRight","type_value_OutOfBoxCentre","type_value_BlockedX","type_value_ThrowinSetPiece","type_value_Hands","type_value_DivingSave","type_value_ParriedDanger","type_value_KeeperSaveObox","type_value_BigChance","type_value_SmallBoxCentre","type_value_IndividualPlay","type_value_BlockedCross","type_value_SetPiece","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighCentre","type_value_Yellow","type_value_DirectFreekick","type_value_Blocked","type_value_LowCentre","type_value_BoxRight","type_value_OutfielderBlock","type_value_BoxLeft","type_value_KeeperSaveInTheBox","type_value_HighRight","type_value_HighLeft","type_value_FromCorner","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_PlayerPosition","type_value_JerseyNumber","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Collected","type_value_MissRight","type_value_LowLeft","type_value_LeadingToAttempt","type_value_FormationSlot","type_value_OverRun","type_value_KeeperSaveInSixYard","type_value_FastBreak","value_PassEndY","value_Angle","value_PassEndX","value_StandingSave","value_Length","value_Zone","value_Longball","value_OtherBodyPart","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_MissLeft","value_Cross","value_RightFoot","value_CornerTaken","value_Chipped","value_Head","value_HeadPass","value_LeftFoot","value_GoalMouthY","value_Volley","value_FirstTouch","value_RegularPlay","value_BoxCentre","value_GoalMouthZ","value_GoalKick","value_MissHigh","value_Foul","value_FreekickTaken","value_LayOff","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_Assisted","value_RelatedEventId","value_SmallBoxLeft","value_HighClaim","value_KeeperThrow","value_ThrowIn","value_BlockedY","value_LowRight","value_OutOfBoxCentre","value_BlockedX","value_ThrowinSetPiece","value_Hands","value_DivingSave","value_ParriedDanger","value_KeeperSaveObox","value_BigChance","value_SmallBoxCentre","value_IndividualPlay","value_BlockedCross","value_SetPiece","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighCentre","value_Yellow","value_DirectFreekick","value_Blocked","value_LowCentre","value_BoxRight","value_OutfielderBlock","value_BoxLeft","value_KeeperSaveInTheBox","value_HighRight","value_HighLeft","value_FromCorner","value_InvolvedPlayers","value_CaptainPlayerId","value_PlayerPosition","value_JerseyNumber","value_TeamFormation","value_TeamPlayerFormation","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Collected","value_MissRight","value_LowLeft","value_LeadingToAttempt","value_FormationSlot","value_OverRun","value_KeeperSaveInSixYard","value_FastBreak","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
658,273,36,52,14,30.345,19.516,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 36, 38, 216, 218)",TRUE,301441,39.06,14.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8666666666667,2813555479,36,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.4","5.77","37.2",NA,"10.0","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01110462,0.01214719,0.00104257,"Leicester","Nottingham Forest",2,"James Justin","DR",TRUE,7.29890837033835,0,-29.6655213681539,"J. Justin",658,34,"Leicester",658
659,274,36,54,14,39.06,14.552,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,67491,39.06,14.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9,2813555485,36,NA,NA,NA,178,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",18,"Jordan Ayew","AMC",TRUE,0,0,0,"J. Ayew",659,34,"Leicester",659
660,275,36,58,14,32.97,17.272,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,301441,34.44,29.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9666666666667,2813555545,36,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.1","1.45","32.8",NA,"12.1","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01110462,0.01132376,0.00021914,"Leicester","Nottingham Forest",2,"James Justin","DR",TRUE,3.23109041848737,0,83.0367463009981,"J. Justin",660,34,"Leicester",660
661,276,36,59,14,35.28,31.008,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,327683,35.28,31.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9833333333333,2813555547,36,NA,NA,NA,NA,NA,56,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,"337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",6,"Wilfred Ndidi","DMC",TRUE,0,0,0,"W. Ndidi",661,34,"Leicester",661
662,337,36,59,174,69.72,36.992,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,332867,69.72,36.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9833333333333,2813555553,36,NA,NA,NA,178,NA,56,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",10,"Morgan Gibbs-White","AMC",TRUE,0,0,0,"M. Gibbs-White",662,35,"Nottingham Forest",662
663,277,37,44,14,29.925,32.844,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 133, 36, 38, 217, 218)",TRUE,407587,86.625,29.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7333333333333,2813556057,37,141,213,140,178,212,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0","6.22","82.5",NA,"56.8","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",41,"Jakub Stolarczyk","GK",TRUE,56.1023762262927,0,-3.63697652284273,"J. Stolarczyk",663,35,"Nottingham Forest",663
664,338,37,47,174,23.73,38.08,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 216)",TRUE,319785,37.485,31.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7833333333333,2813556079,37,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46.3","5.84","35.7",NA,"15.3","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",31,"Nikola Milenkovic","DC",TRUE,0,0,-25.6193350461163,"N. Milenkovic",664,35,"Nottingham Forest",664
665,338.5,37,48,174,37.485,31.484,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,319785,32.76,29.92,NA,NA,NA,NA,NA,340,NA,NA,NA,NA,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01262646,0.01132376,-0.0013027,"Nottingham Forest","Leicester",31,"Nikola Milenkovic","DC",TRUE,0,-4.79326011137316,-161.685183202826,"N. Milenkovic",665,35,"Nottingham Forest",665
666,339,37,49,174,34.65,30.124,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,413211,34.65,30.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8166666666667,2813556103,37,NA,NA,NA,NA,NA,56,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,"278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Nottingham Forest","Leicester",21,"Anthony Elanga","AMR",TRUE,0,0,0,"A. Elanga",666,35,"Nottingham Forest",666
667,278,37,49,14,70.35,37.876,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,396317,70.35,37.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8166666666667,2813556091,37,NA,NA,NA,178,NA,56,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,"339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,NA,NA,NA,"Leicester","Nottingham Forest",33,"Luke Thomas","DL",TRUE,0,0,0,"L. Thomas",667,35,"Nottingham Forest",667
668,340,37,56,174,32.76,29.92,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 132, 35, 37, 215, 218)",TRUE,319785,31.71,40.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9333333333333,2813556151,37,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59.3","1.67","30.2",NA,"10.5","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01132376,0.01132376,0,"Nottingham Forest","Leicester",31,"Nikola Milenkovic","DC",TRUE,-1.20721041469267,0,95.7629329729098,"N. Milenkovic",668,35,"Nottingham Forest",668
669,341,37,58,174,31.92,40.392,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,376916,38.22,49.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9666666666667,2813556179,37,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72.6","0.96","36.4",NA,"11.0","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01132376,0.01269174,0.00136798,"Nottingham Forest","Leicester",4,"Morato","DC",TRUE,4.83351044358729,0,54.93607119615,"Morato",669,35,"Nottingham Forest",669
670,342,38,0,174,40.95,49.232,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,334653,56.28,65.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2813556223,38,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95.7","0.80","53.6",NA,"22.0","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01269174,0.01473596,0.00204422,"Nottingham Forest","Leicester",16,"Nicolas Dominguez","AML",TRUE,8.04912152448172,0,45.944612894354,"N. Dominguez",670,35,"Nottingham Forest",670
671,343,38,3,174,54.915,66.232,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,386969,38.325,64.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.05,2813556253,38,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94.4","3.26","36.5",NA,"16.7","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01473596,0.01126267,-0.00347329,"Nottingham Forest","Leicester",7,"Neco Williams","DL",TRUE,-13.6321683243306,0,-172.989779137656,"N. Williams",671,35,"Nottingham Forest",671
672,344,38,5,174,38.22,63.852,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,334653,32.13,47.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0833333333333,2813556293,38,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.7","4.36","30.6",NA,"17.5","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01126267,0.01110462,-0.00015805,"Nottingham Forest","Leicester",16,"Nicolas Dominguez","AML",TRUE,-0.942541096808625,0,-110.308393610633,"N. Dominguez",672,35,"Nottingham Forest",672
673,345,38,7,174,32.76,48.416,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,376916,43.995,49.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1166666666667,2813556329,38,141,213,140,178,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73.0","0.11","41.9",NA,"11.3","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:55:44",30245,"The City Ground","Tony Harrington","2 : 2",174,14,0.01110462,0.0138454,0.00274078,"Nottingham Forest","Leicester",4,"Morato","DC",TRUE,10.6864352333073,0,6.21758202176001,"Morato",673,35,"Nottingham Forest",673
