"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_Angle","type_value_PassEndY","type_value_StandingSave","type_value_PassEndX","type_value_Zone","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_HeadPass","type_value_Head","type_value_ThrowIn","type_value_Chipped","type_value_ShotAssist","type_value_IntentionalAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_RelatedEventId","type_value_BlockedY","type_value_RegularPlay","type_value_MissLeft","type_value_BoxLeft","type_value_BlockedX","type_value_GoalMouthZ","type_value_Assisted","type_value_RightFoot","type_value_LowLeft","type_value_Blocked","type_value_LeftFoot","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_OutfielderBlock","type_value_Cross","type_value_BlockedCross","type_value_Volley","type_value_ThrowinSetPiece","type_value_MissRight","type_value_FirstTouch","type_value_LowCentre","type_value_BoxCentre","type_value_LeadingToAttempt","type_value_BoxRight","type_value_GoalKick","type_value_LayOff","type_value_CornerTaken","type_value_Foul","type_value_Yellow","type_value_FreekickTaken","type_value_SixYardBlock","type_value_SetPiece","type_value_HighClaim","type_value_KeeperThrow","type_value_OtherBodyPart","type_value_FromCorner","type_value_SmallBoxRight","type_value_ParriedDanger","type_value_Feet","type_value_OverRun","type_value_DivingSave","type_value_Hands","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_MissHigh","type_value_SmallBoxLeft","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Throughball","type_value_FastBreak","type_value_BigChance","type_value_OneOnOne","type_value_Collected","type_value_KeeperSaveObox","type_value_Penalty","type_value_KeeperMissed","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_HighRight","type_value_OutOfBoxDeepLeft","type_value_DirectFreekick","type_value_DeepBoxRight","type_value_BigChanceCreated","type_value_SmallBoxCentre","type_value_AerialFoul","type_value_GoalDisallowed","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_OutOfBoxDeepRight","value_Length","value_Angle","value_PassEndY","value_StandingSave","value_PassEndX","value_Zone","value_Longball","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_HeadPass","value_Head","value_ThrowIn","value_Chipped","value_ShotAssist","value_IntentionalAssist","value_KeyPass","value_GoalMouthY","value_RelatedEventId","value_BlockedY","value_RegularPlay","value_MissLeft","value_BoxLeft","value_BlockedX","value_GoalMouthZ","value_Assisted","value_RightFoot","value_LowLeft","value_Blocked","value_LeftFoot","value_IndividualPlay","value_OutOfBoxCentre","value_OutfielderBlock","value_Cross","value_BlockedCross","value_Volley","value_ThrowinSetPiece","value_MissRight","value_FirstTouch","value_LowCentre","value_BoxCentre","value_LeadingToAttempt","value_BoxRight","value_GoalKick","value_LayOff","value_CornerTaken","value_Foul","value_Yellow","value_FreekickTaken","value_SixYardBlock","value_SetPiece","value_HighClaim","value_KeeperThrow","value_OtherBodyPart","value_FromCorner","value_SmallBoxRight","value_ParriedDanger","value_Feet","value_OverRun","value_DivingSave","value_Hands","value_ParriedSafe","value_KeeperSaveInTheBox","value_MissHigh","value_SmallBoxLeft","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Throughball","value_FastBreak","value_BigChance","value_OneOnOne","value_Collected","value_KeeperSaveObox","value_Penalty","value_KeeperMissed","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_HighRight","value_OutOfBoxDeepLeft","value_DirectFreekick","value_DeepBoxRight","value_BigChanceCreated","value_SmallBoxCentre","value_AerialFoul","value_GoalDisallowed","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_OutOfBoxDeepRight","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1033,508,50,32,174,35.595,59.5,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 38, 217, 218)",TRUE,386969,77.385,55.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.55,2811084053,52,212,213,141,178,140,56,1,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.0","6.19","81.8",NA,"73.7","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,NA,NA,NA,"Nottingham Forest","Crystal Palace",7,"Neco Williams","DL",TRUE,38.8672182850768,0,-5.29899260665776,"N. Williams",1033,48,"Nottingham Forest",1033
1034,458,50,34,162,33.705,11.968,"SecondHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,395401,33.705,11.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5833333333333,2811084071,52,NA,NA,NA,178,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,NA,NA,NA,"Crystal Palace","Nottingham Forest",26,"Chris Richards","DC",TRUE,0,0,0,"C. Richards",1034,48,"Nottingham Forest",1034
1035,509,50,37,174,71.19,61.2,"SecondHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,413211,71.19,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6333333333333,2811084089,52,NA,NA,NA,NA,NA,56,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,"459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,NA,NA,NA,"Nottingham Forest","Crystal Palace",21,"Anthony Elanga","AML",TRUE,0,0,0,"A. Elanga",1035,48,"Nottingham Forest",1035
1036,459,50,38,162,33.81,6.8,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,395401,33.81,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.65,2811084095,52,NA,NA,NA,178,NA,56,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,"509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,NA,NA,NA,"Crystal Palace","Nottingham Forest",26,"Chris Richards","DC",TRUE,0,0,0,"C. Richards",1036,48,"Nottingham Forest",1036
1037,511,50,46,174,71.505,68,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 38, 216)",TRUE,386969,64.155,59.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7833333333333,2811084207,52,212,213,141,NA,140,56,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.8","4.04","88.0",NA,"61.1","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.02122129,0.0174506,-0.00377069,"Nottingham Forest","Crystal Palace",7,"Neco Williams","DL",TRUE,-0.604878862489031,0,-132.010479816167,"N. Williams",1037,48,"Nottingham Forest",1037
1038,512,50,53,174,64.155,59.84,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,332867,63.84,64.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9,2811084215,52,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.0","1.63","95.4",NA,"60.8","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.0174506,0.0174506,0,"Nottingham Forest","Crystal Palace",10,"Morgan Gibbs-White","AMC",TRUE,-3.11881310885652,0,93.5820053294385,"M. Gibbs-White",1038,48,"Nottingham Forest",1038
1039,513,50,55,174,63.84,64.872,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,386969,49.77,57.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9333333333333,2811084253,52,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.7","3.60","85.1",NA,"47.4","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.0174506,0.0138454,-0.0036052,"Nottingham Forest","Crystal Palace",7,"Neco Williams","DL",TRUE,-8.71552104250281,0,-153.536028228923,"N. Williams",1039,48,"Nottingham Forest",1039
1040,513.5,50,57.5,174,49.77,57.868,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,445424,59.745,57.868,NA,NA,NA,NA,NA,514,NA,NA,NA,NA,51.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.0138454,0.01611813,0.00227273,"Nottingham Forest","Crystal Palace",5,"Murillo","DC",TRUE,0,9.00329224365942,0,"Murillo",1040,48,"Nottingham Forest",1040
1041,514,51,0,174,59.745,57.868,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,445424,56.805,45.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0166666666667,2811084285,53,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.7","4.48","66.9",NA,"54.1","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01611813,0.01685596,0.000737829999999998,"Nottingham Forest","Crystal Palace",5,"Murillo","DC",TRUE,1.61724744715107,0,-103.363286081196,"Murillo",1041,48,"Nottingham Forest",1041
1042,514.5,51,1.5,174,56.805,45.492,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,328075,64.89,52.496,NA,NA,NA,NA,NA,515,NA,NA,NA,NA,52.0416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01685596,0.01870347,0.00184751,"Nottingham Forest","Crystal Palace",6,"Ibrahim Sangare","DMC",TRUE,0,5.37702793211314,40.9022401103901,"I. Sangare",1042,48,"Nottingham Forest",1042
1043,515,51,3,174,64.89,52.496,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,328075,74.34,59.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0666666666667,2811084299,53,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.7","0.63","87.4",NA,"70.8","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.01870347,0.02122129,0.00251782,"Nottingham Forest","Crystal Palace",6,"Ibrahim Sangare","DMC",TRUE,4.33421621593875,0,36.277486966797,"I. Sangare",1043,48,"Nottingham Forest",1043
1044,516,51,4,174,74.34,59.5,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,413211,73.605,50.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0833333333333,2811084305,53,212,213,141,178,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.5","4.63","73.6",NA,"70.1","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,0.02401521,0.0241224,0.00010719,"Nottingham Forest","Crystal Palace",21,"Anthony Elanga","AML",TRUE,4.61956595649661,0,-94.4464475779693,"A. Elanga",1044,48,"Nottingham Forest",1044
1045,517,51,6,174,73.815,51.544,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,402596,73.815,51.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1166666666667,2811084309,53,NA,NA,NA,178,NA,56,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,"461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,NA,NA,NA,"Nottingham Forest","Crystal Palace",8,"Elliot Anderson","DMC",TRUE,0,0,0,"E. Anderson",1045,48,"Nottingham Forest",1045
1046,461,51,6,162,31.185,16.456,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,344166,31.185,16.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1166666666667,2811084319,53,NA,NA,NA,178,NA,56,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,"517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-06 06:21:41",25096,"Selhurst Park","Andy Madley","1 : 1",162,174,NA,NA,NA,"Crystal Palace","Nottingham Forest",18,"Daichi Kamada","MC",TRUE,0,0,0,"D. Kamada",1046,49,"Crystal Palace",1046
