"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_PassEndY","type_value_StandingSave","type_value_Angle","type_value_PassEndX","type_value_Zone","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_Chipped","type_value_Longball","type_value_RightFoot","type_value_Cross","type_value_OtherBodyPart","type_value_LayOff","type_value_LeftFoot","type_value_Foul","type_value_FreekickTaken","type_value_Head","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_GoalMouthZ","type_value_OutOfBoxCentre","type_value_FirstTouch","type_value_RegularPlay","type_value_IndividualPlay","type_value_MissHigh","type_value_GoalMouthY","type_value_GoalKick","type_value_HeadPass","type_value_KeeperThrow","type_value_LeadingToAttempt","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_Blocked","type_value_RelatedEventId","type_value_BoxLeft","type_value_BlockedX","type_value_Assisted","type_value_LowCentre","type_value_BlockedY","type_value_OutfielderBlock","type_value_BlockedCross","type_value_DirectFreekick","type_value_LowLeft","type_value_Hands","type_value_DivingSave","type_value_Collected","type_value_KeeperSaveObox","type_value_Throughball","type_value_LowRight","type_value_ParriedDanger","type_value_Yellow","type_value_HighClaim","type_value_BoxRight","type_value_Volley","type_value_ParriedSafe","type_value_Feet","type_value_KeeperSaveInTheBox","type_value_BoxCentre","type_value_FromCorner","type_value_BigChanceCreated","type_value_HighCentre","type_value_SmallBoxCentre","type_value_BigChance","type_value_KeeperSaveInSixYard","type_value_SixYardBlock","type_value_SmallBoxRight","type_value_HighLeft","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_FastBreak","type_value_DeepBoxRight","type_value_ThrowinSetPiece","type_value_IntentionalGoalAssist","type_value_AerialFoul","value_Length","value_PassEndY","value_StandingSave","value_Angle","value_PassEndX","value_Zone","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_Chipped","value_Longball","value_RightFoot","value_Cross","value_OtherBodyPart","value_LayOff","value_LeftFoot","value_Foul","value_FreekickTaken","value_Head","value_MissLeft","value_MissRight","value_CornerTaken","value_GoalMouthZ","value_OutOfBoxCentre","value_FirstTouch","value_RegularPlay","value_IndividualPlay","value_MissHigh","value_GoalMouthY","value_GoalKick","value_HeadPass","value_KeeperThrow","value_LeadingToAttempt","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_Blocked","value_RelatedEventId","value_BoxLeft","value_BlockedX","value_Assisted","value_LowCentre","value_BlockedY","value_OutfielderBlock","value_BlockedCross","value_DirectFreekick","value_LowLeft","value_Hands","value_DivingSave","value_Collected","value_KeeperSaveObox","value_Throughball","value_LowRight","value_ParriedDanger","value_Yellow","value_HighClaim","value_BoxRight","value_Volley","value_ParriedSafe","value_Feet","value_KeeperSaveInTheBox","value_BoxCentre","value_FromCorner","value_BigChanceCreated","value_HighCentre","value_SmallBoxCentre","value_BigChance","value_KeeperSaveInSixYard","value_SixYardBlock","value_SmallBoxRight","value_HighLeft","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamPlayerFormation","value_TeamFormation","value_FastBreak","value_DeepBoxRight","value_ThrowinSetPiece","value_IntentionalGoalAssist","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
910,479.5,49,14,23,24.045,46.784,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,82277,33.075,59.364,NA,NA,NA,NA,NA,944,NA,NA,NA,NA,50.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.01001304,0.00977659,-0.000236450000000001,"Newcastle","Everton",33,"Dan Burn","DC",TRUE,0,5.69194456070322,54.3289864255354,"D. Burn",910,57,"Newcastle",910
911,944,49,15,23,33.075,59.364,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,82277,24.465,46.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1833333333333,2819164153,51,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.2","68.9",NA,"4.11","23.3","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.0105949,0.01001304,-0.00058186,"Newcastle","Everton",33,"Dan Burn","DC",TRUE,-5.2878001077768,0,-124.533391789227,"D. Burn",911,57,"Newcastle",911
912,480,49,17,23,24.045,46.784,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,379732,29.505,45.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2166666666667,2818937713,51,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.7","66.6",NA,"6.02","28.1","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.01001304,0.01110462,0.00109158,"Newcastle","Everton",4,"Sven Botman","DC",TRUE,5.62395100297672,0,-15.3225797743655,"S. Botman",912,57,"Newcastle",912
913,481,49,20,23,29.505,45.288,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,343501,30.345,19.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2666666666667,2818937755,51,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.4","29.2",NA,"4.75","28.9","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.01110462,0.01110462,0,"Newcastle","Everton",8,"Sandro Tonali","MC",TRUE,0.351189402316393,0,-88.1082508406855,"S. Tonali",913,57,"Newcastle",913
914,481.5,49,22,23,30.345,19.856,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,82726,38.535,14.28,NA,NA,NA,NA,NA,482,NA,NA,NA,NA,50.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.01110462,0.01214719,0.00104257,"Newcastle","Everton",5,"Fabian Schar","DC",TRUE,0,6.65429287072948,-34.2482193803407,"F. Schar",914,57,"Newcastle",914
915,482,49,24,23,38.535,14.28,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,82726,61.005,1.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3333333333333,2818937853,51,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.6","2.9",NA,"5.78","58.1","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.01214719,0.0174506,0.00530341,"Newcastle","Everton",5,"Fabian Schar","DC",TRUE,14.9104299605925,0,-28.7118370616313,"F. Schar",915,57,"Newcastle",915
916,482.5,49,26.5,23,61.005,1.972,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,415174,64.575,2.992,NA,NA,NA,NA,NA,483,NA,NA,NA,NA,50.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.0174506,0.0174506,0,"Newcastle","Everton",21,"Tino Livramento","DML",TRUE,0,3.47052923080529,15.9453959009229,"T. Livramento",916,57,"Newcastle",916
917,483,49,29,23,64.575,2.992,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,415174,62.16,8.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4166666666667,2818937873,51,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.8","12.2",NA,"2.00","59.2","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.0174506,0.0174506,0,"Newcastle","Everton",21,"Tino Livramento","DML",TRUE,0.988188110884053,0,114.480568616556,"T. Livramento",917,57,"Newcastle",917
918,484,49,31,23,63,7.072,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,338780,66.675,1.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.45,2818937949,51,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.7","2.2",NA,"5.30","63.5","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.0174506,0.0174506,0,"Newcastle","Everton",39,"Bruno Guimaraes","MC",TRUE,-0.361465606965211,0,-56.6121376621509,"B. Guimaraes",918,57,"Newcastle",918
919,484.5,49,33,23,66.675,1.496,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,141486,65.94,5.644,NA,NA,NA,NA,NA,485,NA,NA,NA,NA,50.4833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.0174506,0.0174506,0,"Newcastle","Everton",23,"Jacob Murphy","DMR",TRUE,0,1.98507282906694,100.048161925946,"J. Murphy",919,57,"Newcastle",919
920,485,49,35,23,65.94,5.644,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,141486,70.56,6.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5166666666667,2818937973,51,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7","9.7",NA,"0.20","67.2","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.0174506,0.02122129,0.00377069,"Newcastle","Everton",23,"Jacob Murphy","DMR",TRUE,4.2550293120489,0,11.6434314987617,"J. Murphy",920,57,"Newcastle",920
921,486,49,35,23,70.56,6.596,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,415174,70.56,6.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5166666666667,2818937979,51,NA,NA,178,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Newcastle","Everton",21,"Tino Livramento","DML",TRUE,0,0,0,"T. Livramento",921,57,"Newcastle",921
922,487,49,39,23,75.495,31.688,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,141486,80.85,41.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5833333333333,2818938083,51,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.7","60.3",NA,"1.05","77.0","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.02385149,0.03511326,0.01126177,"Newcastle","Everton",23,"Jacob Murphy","DMR",TRUE,4.45029611622127,0,60.1089563172783,"J. Murphy",922,57,"Newcastle",922
923,488,49,41,23,80.64,39.712,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,299254,90.93,28.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6166666666667,2818938097,51,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5","41.3",NA,"5.44","86.6","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Newcastle","Everton",14,"Alexander Isak","FW",TRUE,9.7575654753986,0,-48.4933267928646,"A. Isak",923,57,"Newcastle",923
924,402,49,44,31,21.63,43.928,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,80464,21.63,43.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6666666666667,2818938263,51,NA,NA,NA,NA,NA,56,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Everton","Newcastle",27,"Idrissa Gueye","DMC",TRUE,0,0,0,"I. Gueye",924,57,"Newcastle",924
925,489,49,44,23,83.37,24.072,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,338780,83.37,24.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6666666666667,2818938171,51,NA,NA,178,NA,NA,56,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Newcastle","Everton",39,"Bruno Guimaraes","MC",TRUE,0,0,0,"B. Guimaraes",925,57,"Newcastle",925
