"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Length","type_value_Angle","type_value_PassEndX","type_value_StandingSave","type_value_PassEndY","type_value_Longball","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Head","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_RegularPlay","type_value_RelatedEventId","type_value_RightFoot","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_GoalMouthZ","type_value_GoalMouthY","type_value_GoalKick","type_value_Chipped","type_value_HeadPass","type_value_ThrowIn","type_value_Foul","type_value_FreekickTaken","type_value_LayOff","type_value_BoxRight","type_value_LowRight","type_value_FastBreak","type_value_BlockedY","type_value_BlockedX","type_value_LeftFoot","type_value_Hands","type_value_Collected","type_value_KeeperSaveInTheBox","type_value_IntentionalAssist","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_LowCentre","type_value_SmallBoxCentre","type_value_FirstTouch","type_value_Blocked","type_value_BoxLeft","type_value_OutfielderBlock","type_value_MissRight","type_value_MissLeft","type_value_CornerTaken","type_value_Cross","type_value_HighRight","type_value_FromCorner","type_value_DivingSave","type_value_KeeperThrow","type_value_OtherBodyPart","type_value_Throughball","type_value_DirectFreekick","type_value_OverRun","type_value_BlockedCross","type_value_HighLeft","type_value_BoxCentre","type_value_LowLeft","type_value_KeeperSaveObox","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_HighClaim","type_value_HighCentre","type_value_SetPiece","type_value_Volley","type_value_ParriedSafe","type_value_SixYardBlock","type_value_MissHigh","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_ParriedDanger","type_value_LeadingToAttempt","type_value_Yellow","type_value_DeepBoxLeft","type_value_SmallBoxRight","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","value_Zone","value_Length","value_Angle","value_PassEndX","value_StandingSave","value_PassEndY","value_Longball","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_Head","value_ShotAssist","value_KeyPass","value_Assisted","value_RegularPlay","value_RelatedEventId","value_RightFoot","value_IndividualPlay","value_OutOfBoxCentre","value_GoalMouthZ","value_GoalMouthY","value_GoalKick","value_Chipped","value_HeadPass","value_ThrowIn","value_Foul","value_FreekickTaken","value_LayOff","value_BoxRight","value_LowRight","value_FastBreak","value_BlockedY","value_BlockedX","value_LeftFoot","value_Hands","value_Collected","value_KeeperSaveInTheBox","value_IntentionalAssist","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_LowCentre","value_SmallBoxCentre","value_FirstTouch","value_Blocked","value_BoxLeft","value_OutfielderBlock","value_MissRight","value_MissLeft","value_CornerTaken","value_Cross","value_HighRight","value_FromCorner","value_DivingSave","value_KeeperThrow","value_OtherBodyPart","value_Throughball","value_DirectFreekick","value_OverRun","value_BlockedCross","value_HighLeft","value_BoxCentre","value_LowLeft","value_KeeperSaveObox","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_HighClaim","value_HighCentre","value_SetPiece","value_Volley","value_ParriedSafe","value_SixYardBlock","value_MissHigh","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_ParriedDanger","value_LeadingToAttempt","value_Yellow","value_DeepBoxLeft","value_SmallBoxRight","value_InvolvedPlayers","value_TeamFormation","value_TeamPlayerFormation","value_CaptainPlayerId","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1155,498,61,21,26,5.145,41.616,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,430019,5.25,34.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3166666666667,2817242293,64,56,212,213,140,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","7.5","4.73","5.0",NA,"50.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.00941056,0.00941056,0,"Liverpool","Brighton",78,"Jarell Quansah","DC",TRUE,0.394994077036628,0,-89.2030115490174,"J. Quansah",1155,58,"Liverpool",1155
1156,499,61,25,26,4.62,33.32,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,114147,15.435,28.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3833333333333,2817242309,64,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","11.9","5.85","14.7",NA,"41.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.00941056,0.01082722,0.00141666,"Liverpool","Brighton",1,"Alisson Becker","GK",TRUE,10.635346899586,0,-24.951602973664,"A. Becker",1156,58,"Liverpool",1156
1157,500,61,26,26,15.435,28.288,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,369875,8.085,11.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4,2817242327,64,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","18.6","4.31","7.7",NA,"16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.01082722,0.00750072,-0.0033265,"Liverpool","Brighton",8,"Dominik Szoboszlai","DMC",TRUE,-9.80928720430957,0,-113.29818173763,"D. Szoboszlai",1157,58,"Liverpool",1157
1158,501,61,28,26,8.085,11.764,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,345957,13.755,3.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4333333333333,2817242347,64,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","10.0","5.32","13.1",NA,"5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.00750072,0.00779616,0.00029544,"Liverpool","Brighton",5,"Ibrahima Konate","DC",TRUE,3.23699674377397,0,-55.428870963292,"I. Konate",1158,58,"Liverpool",1158
1159,502,61,29,26,13.755,3.536,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,424945,27.3,5.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.45,2817242375,64,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","13.7","0.12","26.0",NA,"7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.00779616,0.00977659,0.00198043,"Liverpool","Brighton",84,"Conor Bradley","DR",TRUE,13.3429515797732,0,7.15364861867193,"C. Bradley",1159,58,"Liverpool",1159
1160,502.5,61,30,26,27.3,5.236,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,363884,30.87,4.828,NA,NA,NA,NA,NA,503,NA,NA,NA,NA,63.4666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.00844854,0.00977659,0.00132805,"Liverpool","Brighton",38,"Ryan Gravenberch","DMC",TRUE,0,3.18979730686439,-6.51980175165699,"R. Gravenberch",1160,58,"Liverpool",1160
1161,503,61,31,26,30.87,4.828,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,363884,36.54,18.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4833333333333,2817242393,64,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","15.2","1.19","34.8",NA,"27.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.00977659,0.01269174,0.00291515,"Liverpool","Brighton",38,"Ryan Gravenberch","DMC",TRUE,9.57340197895296,0,68.1553009980028,"R. Gravenberch",1161,58,"Liverpool",1161
1162,503.5,61,32,26,36.54,18.972,"SecondHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,369875,78.12,11.968,NA,NA,NA,NA,NA,505,NA,NA,NA,NA,63.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.01269174,0.02401521,0.01132347,"Liverpool","Brighton",8,"Dominik Szoboszlai","DMC",TRUE,0,35.3345500720069,-9.56150695519264,"D. Szoboszlai",1162,58,"Liverpool",1162
1163,504.5,61,33,26,37.065,22.168,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,369875,78.12,11.968,NA,NA,NA,NA,NA,505,NA,NA,NA,NA,63.5166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.01269174,0.02401521,0.01132347,"Liverpool","Brighton",8,"Dominik Szoboszlai","DMC",TRUE,0,34.202190940959,-13.9524777680849,"D. Szoboszlai",1163,58,"Liverpool",1163
1164,504,61,33,26,37.065,22.168,"SecondHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,369875,37.065,22.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5166666666667,2817242491,64,56,NA,NA,NA,178,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,"529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,NA,NA,NA,"Liverpool","Brighton",8,"Dominik Szoboszlai","DMC",TRUE,0,0,0,"D. Szoboszlai",1164,58,"Liverpool",1164
1165,529,61,33,211,67.935,45.832,"SecondHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,109922,67.935,45.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5166666666667,2817242419,64,56,NA,NA,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,"504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,NA,NA,NA,"Brighton","Liverpool",4,"Adam Webster","DC",TRUE,0,0,0,"A. Webster",1165,58,"Liverpool",1165
1166,505,61,40,26,78.12,11.968,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,369875,90.195,23.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6333333333333,2817242543,64,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","17.0","0.78","85.9",NA,"35.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.02401521,0.05491138,0.03089617,"Liverpool","Brighton",8,"Dominik Szoboszlai","DMC",TRUE,16.8154289558808,0,44.5817900585029,"D. Szoboszlai",1166,58,"Liverpool",1166
1167,506,61,42,26,91.56,26.248,"SecondHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,108226,91.56,26.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6666666666667,2817242549,64,56,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,"530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,NA,NA,NA,"Liverpool","Brighton",11,"Mohamed Salah","AMR",TRUE,0,0,0,"M. Salah",1167,58,"Liverpool",1167
1168,530,61,42,211,13.44,41.752,"SecondHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,365402,13.44,41.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6666666666667,2817242561,64,56,NA,NA,NA,178,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,"506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,NA,NA,NA,"Brighton","Liverpool",29,"Jan Paul van Hecke","DC",TRUE,0,0,0,"J. P. van Hecke",1168,58,"Liverpool",1168
1169,507,61,42,26,90.3,24.548,"SecondHalf","BallTouch","Successful",NA,NA,NA,"c(91, 123, 40, 46)",TRUE,108226,90.3,24.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6666666666667,2817242563,64,56,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,11113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,NA,NA,NA,"Liverpool","Brighton",11,"Mohamed Salah","AMR",TRUE,0,0,0,"M. Salah",1169,58,"Liverpool",1169
