"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_PassEndY","type_value_Angle","type_value_Zone","type_value_PassEndX","type_value_Longball","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Foul","type_value_Defensive","type_value_FreekickTaken","type_value_Chipped","type_value_Head","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_RelatedEventId","type_value_Assisted","type_value_BoxCentre","type_value_LowCentre","type_value_BlockedY","type_value_FirstTouch","type_value_RegularPlay","type_value_Blocked","type_value_GoalMouthY","type_value_BlockedX","type_value_RightFoot","type_value_GoalMouthZ","type_value_OutfielderBlock","type_value_ThrowIn","type_value_Cross","type_value_LeftFoot","type_value_BlockedCross","type_value_MissLeft","type_value_CornerTaken","type_value_Throughball","type_value_MissRight","type_value_SixYardBlock","type_value_FromCorner","type_value_SmallBoxCentre","type_value_Yellow","type_value_MissHigh","type_value_GoalKick","type_value_LastMan","type_value_OutOfBoxCentre","type_value_FastBreak","type_value_KeeperThrow","type_value_LayOff","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_OverRun","type_value_LeadingToGoal","type_value_IntentionalGoalAssist","type_value_LowRight","type_value_HighClaim","type_value_BigChanceCreated","type_value_BigChance","type_value_HighLeft","type_value_OneOnOne","type_value_SmallBoxLeft","type_value_ParriedDanger","type_value_Feet","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_SavedOffline","type_value_IndividualPlay","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_Penalty","type_value_DivingSave","type_value_KeeperMissed","type_value_BoxLeft","type_value_LowLeft","type_value_Hands","type_value_ParriedSafe","type_value_BoxRight","type_value_Volley","type_value_DirectFreekick","type_value_KeeperSaveObox","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_HighCentre","type_value_AerialFoul","value_Length","value_PassEndY","value_Angle","value_Zone","value_PassEndX","value_Longball","value_HeadPass","value_OppositeRelatedEvent","value_Offensive","value_Foul","value_Defensive","value_FreekickTaken","value_Chipped","value_Head","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_RelatedEventId","value_Assisted","value_BoxCentre","value_LowCentre","value_BlockedY","value_FirstTouch","value_RegularPlay","value_Blocked","value_GoalMouthY","value_BlockedX","value_RightFoot","value_GoalMouthZ","value_OutfielderBlock","value_ThrowIn","value_Cross","value_LeftFoot","value_BlockedCross","value_MissLeft","value_CornerTaken","value_Throughball","value_MissRight","value_SixYardBlock","value_FromCorner","value_SmallBoxCentre","value_Yellow","value_MissHigh","value_GoalKick","value_LastMan","value_OutOfBoxCentre","value_FastBreak","value_KeeperThrow","value_LayOff","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_OverRun","value_LeadingToGoal","value_IntentionalGoalAssist","value_LowRight","value_HighClaim","value_BigChanceCreated","value_BigChance","value_HighLeft","value_OneOnOne","value_SmallBoxLeft","value_ParriedDanger","value_Feet","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_SavedOffline","value_IndividualPlay","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_Penalty","value_DivingSave","value_KeeperMissed","value_BoxLeft","value_LowLeft","value_Hands","value_ParriedSafe","value_BoxRight","value_Volley","value_DirectFreekick","value_KeeperSaveObox","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_TeamPlayerFormation","value_HighCentre","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
685,277,45,35,31,39.165,65.484,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,366116,26.46,65.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5833333333333,2796044407,45,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.7","95.9","3.16","Back","25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01126267,0.00977659,-0.00148608,"Everton","Arsenal",10,"Iliman Ndiaye","AML",TRUE,-11.5386659511394,0,-178.773548076689,"I. Ndiaye",685,38,"Everton",685
686,278,45,37,31,24.99,65.28,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,396975,5.88,46.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.6166666666667,2796044457,45,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.1","67.8","3.93","Back","5.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.00844854,0.0088799,0.00043136,"Everton","Arsenal",2,"Nathan Patterson","DL",TRUE,-13.949152376539,0,-134.901229752338,"N. Patterson",686,38,"Everton",686
687,279,45,39,31,5.46,48.348,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,110189,70.035,49.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.65,2796044533,45,212,141,213,56,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64.6","72.9","0.02","Center","66.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,NA,NA,NA,"Everton","Arsenal",1,"Jordan Pickford","GK",TRUE,62.2929458848886,0,1.08589449698082,"J. Pickford",687,38,"Everton",687
688,381,45,44,13,38.115,18.428,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 35, 37, 216, 218)",TRUE,361822,35.91,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7333333333333,2796044583,45,212,141,213,56,140,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.8","57.5","1.68","Back","34.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01269174,0.01262646,-6.52799999999992e-05,"Arsenal","Everton",2,"William Saliba","DC",TRUE,-0.604179913798063,0,96.0884916144516,"W. Saliba",688,39,"Arsenal",688
689,382,45,46,13,35.595,38.896,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 36, 38, 216, 218)",TRUE,467918,36.12,27.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7666666666667,2796044611,45,212,141,213,56,140,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.0","41.0","4.76","Back","34.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01262646,0.01262646,0,"Arsenal","Everton",49,"Myles Lewis-Skelly","DL",TRUE,0.426126602198181,0,-87.2714649925022,"M. Lewis-Skelly",689,39,"Arsenal",689
690,382.5,45,49.5,13,36.12,27.88,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,106968,43.26,15.708,NA,NA,NA,NA,NA,384,NA,NA,NA,NA,45.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01262646,0.01214719,-0.00047927,"Arsenal","Everton",20,"Jorginho","MC",TRUE,0,4.75860784044248,-59.6044474467901,"Jorginho",690,39,"Arsenal",690
691,384,45,53,13,43.26,15.708,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,106968,62.79,3.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8833333333333,2796044745,45,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.0","5.3","5.73","Right","59.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01214719,0.0174506,0.00530341,"Arsenal","Everton",20,"Jorginho","MC",TRUE,12.3773480727066,0,-31.7891637711143,"Jorginho",691,39,"Arsenal",691
692,385,45,56,13,60.9,3.74,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,456771,43.575,7.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9333333333333,2796044833,45,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.8","11.7","2.90","Back","41.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.0174506,0.01248344,-0.00496716,"Arsenal","Everton",53,"Ethan Nwaneri","FWR",TRUE,-13.2347846606806,0,166.323038976073,"E. Nwaneri",692,39,"Arsenal",692
693,385.5,45,58.5,13,43.575,7.956,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,322036,48.405,12.988,NA,NA,NA,NA,NA,386,NA,NA,NA,NA,45.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01248344,0.0138454,0.00136196,"Arsenal","Everton",4,"Ben White","DR",TRUE,0,6.34853839062655,46.1734059340192,"B. White",693,39,"Arsenal",693
694,386,46,1,13,48.405,12.988,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,322036,37.59,24.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0166666666667,2796044915,46,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.0","36.4","2.31","Back","35.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.0138454,0.01269174,-0.00115366,"Arsenal","Everton",4,"Ben White","DR",TRUE,-7.67173173055036,0,132.593263168593,"B. White",694,39,"Arsenal",694
695,387,46,5,13,38.745,25.976,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,361822,54.39,26.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0833333333333,2796044985,46,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.6","38.5","0.01","Center","51.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01262646,0.01689528,0.00426882,"Arsenal","Everton",2,"William Saliba","DC",TRUE,15.5285262488942,0,0.747055075557055,"W. Saliba",695,39,"Arsenal",695
696,388,46,10,13,54.075,23.732,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,106968,58.275,11.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1666666666667,2796045025,46,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.4","16.2","5.03","Right","55.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01685596,0.01611813,-0.000737829999999998,"Arsenal","Everton",20,"Jorginho","MC",TRUE,-0.122113144933699,0,-71.7219958686947,"Jorginho",696,39,"Arsenal",696
697,389,46,12,13,58.275,11.016,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,322036,71.4,2.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2,2796045075,46,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.4","4.4","5.73","Right","68.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.01611813,0.02122129,0.00510316,"Arsenal","Everton",4,"Ben White","DR",TRUE,6.35046279726463,0,-31.4396294623109,"B. White",697,39,"Arsenal",697
698,389.5,46,13.5,13,71.4,2.992,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,456771,67.83,5.372,NA,NA,NA,NA,NA,390,NA,NA,NA,NA,46.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.02122129,0.0174506,-0.00377069,"Arsenal","Everton",53,"Ethan Nwaneri","FWR",TRUE,0,-1.19513637916209,146.30993247402,"E. Nwaneri",698,39,"Arsenal",698
699,390,46,15,13,67.83,5.372,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,456771,60.69,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.25,2796045141,46,212,141,213,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.2","6.5","3.27","Right","57.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 20:46:25",39316,"Goodison Park","Darren England","1 : 1",31,13,0.0174506,0.0174506,0,"Arsenal","Everton",53,"Ethan Nwaneri","FWR",TRUE,-6.35954887602033,0,-172.405356631409,"E. Nwaneri",699,39,"Arsenal",699
