"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Length","type_value_PassEndY","type_value_PassEndX","type_value_Zone","type_value_Angle","type_value_Longball","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_HeadPass","type_value_OtherBodyPart","type_value_ThrowIn","type_value_Head","type_value_FreekickTaken","type_value_LayOff","type_value_RightFoot","type_value_Cross","type_value_MissRight","type_value_MissLeft","type_value_CornerTaken","type_value_Chipped","type_value_Foul","type_value_LeftFoot","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_FirstTouch","type_value_BoxCentre","type_value_Assisted","type_value_RelatedEventId","type_value_RegularPlay","type_value_GoalMouthZ","type_value_BlockedY","type_value_GoalMouthY","type_value_BlockedX","type_value_HighRight","type_value_GoalKick","type_value_Throughball","type_value_BigChanceCreated","type_value_BoxLeft","type_value_BigChance","type_value_MissHigh","type_value_KeeperThrow","type_value_IndividualPlay","type_value_FromCorner","type_value_OutOfBoxCentre","type_value_Volley","type_value_SmallBoxRight","type_value_LowRight","type_value_ParriedSafe","type_value_DivingSave","type_value_Hands","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_Yellow","type_value_LowCentre","type_value_Blocked","type_value_SetPiece","type_value_OutfielderBlock","type_value_HighLeft","type_value_BlockedCross","type_value_LastMan","type_value_GoalDisallowed","type_value_PlayerCaughtOffside","type_value_KeeperSaveObox","type_value_IndirectFreekickTaken","type_value_ParriedDanger","type_value_ThrowinSetPiece","type_value_HighClaim","type_value_OverRun","type_value_LowLeft","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_SmallBoxCentre","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_IntentionalGoalAssist","type_value_DeepBoxRight","type_value_BoxRight","type_value_LeadingToGoal","type_value_AerialFoul","type_value_DirectFreekick","type_value_Collected","value_StandingSave","value_Length","value_PassEndY","value_PassEndX","value_Zone","value_Angle","value_Longball","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_HeadPass","value_OtherBodyPart","value_ThrowIn","value_Head","value_FreekickTaken","value_LayOff","value_RightFoot","value_Cross","value_MissRight","value_MissLeft","value_CornerTaken","value_Chipped","value_Foul","value_LeftFoot","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_FirstTouch","value_BoxCentre","value_Assisted","value_RelatedEventId","value_RegularPlay","value_GoalMouthZ","value_BlockedY","value_GoalMouthY","value_BlockedX","value_HighRight","value_GoalKick","value_Throughball","value_BigChanceCreated","value_BoxLeft","value_BigChance","value_MissHigh","value_KeeperThrow","value_IndividualPlay","value_FromCorner","value_OutOfBoxCentre","value_Volley","value_SmallBoxRight","value_LowRight","value_ParriedSafe","value_DivingSave","value_Hands","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_Yellow","value_LowCentre","value_Blocked","value_SetPiece","value_OutfielderBlock","value_HighLeft","value_BlockedCross","value_LastMan","value_GoalDisallowed","value_PlayerCaughtOffside","value_KeeperSaveObox","value_IndirectFreekickTaken","value_ParriedDanger","value_ThrowinSetPiece","value_HighClaim","value_OverRun","value_LowLeft","value_SmallBoxLeft","value_SixYardBlock","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_SmallBoxCentre","value_TeamFormation","value_InvolvedPlayers","value_TeamPlayerFormation","value_CaptainPlayerId","value_IntentionalGoalAssist","value_DeepBoxRight","value_BoxRight","value_LeadingToGoal","value_AerialFoul","value_DirectFreekick","value_Collected","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
892,480,47,0,183,64.26,47.872,"FirstHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,357073,64.26,47.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,2818923117,47,178,NA,NA,NA,56,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,"335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Bournemouth","Leicester",24,"Antoine Semenyo","AML",TRUE,0,0,0,"A. Semenyo",892,38,"Leicester",892
893,335,47,0,14,40.74,20.128,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,301441,40.74,20.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,2818923129,47,178,NA,NA,NA,56,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Leicester","Bournemouth",2,"James Justin","DR",TRUE,0,0,0,"J. Justin",893,38,"Leicester",893
894,336,47,1,14,44.73,20.876,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 37, 216, 218)",TRUE,301441,46.935,21.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0166666666667,2818923173,47,178,212,141,140,56,213,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5","32.3","44.7","Back","0.46",NA,NA,"482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Leicester","Bournemouth",2,"James Justin","DR",TRUE,2.38302837203813,0,26.2628390641768,"J. Justin",894,38,"Leicester",894
895,482,47,1,183,63.315,49.368,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,357073,63.315,49.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0166666666667,2818923147,47,178,NA,NA,NA,56,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,"336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Bournemouth","Leicester",24,"Antoine Semenyo","AML",TRUE,0,0,0,"A. Semenyo",895,38,"Leicester",895
896,370,47,1,14,47.04,21.216,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,301441,47.04,21.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0166666666667,2818924629,47,178,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Leicester","Bournemouth",2,"James Justin","DR",TRUE,0,0,0,"J. Justin",896,38,"Leicester",896
897,338,47,2,14,51.66,14.62,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,429531,64.26,19.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0333333333333,2818923187,47,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.7","29.4","61.2","Center","0.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.0138454,0.01935132,0.00550592,"Leicester","Bournemouth",35,"Kasey McAteer","AMR",TRUE,13.6705742657276,0,23.0909372335227,"K. McAteer",897,38,"Leicester",897
898,339,47,3,14,64.05,19.38,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,345560,64.05,19.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.05,2818923189,47,178,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Leicester","Bournemouth",20,"Patson Daka","FW",TRUE,0,0,0,"P. Daka",898,38,"Leicester",898
899,483,47,4,183,39.165,50.456,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 216, 218)",TRUE,328330,68.04,47.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0666666666667,2818923197,47,178,212,141,140,56,213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.0","69.7","64.8","Center","6.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,NA,NA,NA,"Bournemouth","Leicester",5,"Marcos Senesi","DC",TRUE,28.5477210425061,0,-6.04928635718941,"M. Senesi",899,38,"Leicester",899
900,340,47,7,14,36.12,24.48,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,299693,42,7.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.1166666666667,2818923215,47,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.1","10.9","40.0","Back","5.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.01269174,0.01126267,-0.00142907,"Leicester","Bournemouth",3,"Wout Faes","DC",TRUE,1.15406225092396,0,-70.9909482924931,"W. Faes",900,38,"Leicester",900
901,341,47,9,14,42,7.412,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,301441,47.565,19.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.15,2818923231,47,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.3","28.6","45.3","Back","1.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.01126267,0.01429128,0.00302861,"Leicester","Bournemouth",2,"James Justin","DR",TRUE,9.13090225624769,0,65.1859295234487,"J. Justin",901,38,"Leicester",901
902,342,47,11,14,48.93,21.284,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,299693,60.585,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.1833333333333,2818923259,47,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.3","57.5","57.7","Center","0.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.01429128,0.01689528,0.002604,"Leicester","Bournemouth",3,"Wout Faes","DC",TRUE,12.7869916574878,0,56.8078000979179,"W. Faes",902,38,"Leicester",902
903,343,47,13,14,60.585,39.1,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,67491,49.665,37.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2166666666667,2818923269,47,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.0","55.7","47.3","Back","3.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.0199707,0.01484598,-0.00512472,"Leicester","Bournemouth",18,"Jordan Ayew","AMC",TRUE,-10.7637355742078,0,-173.604530143395,"J. Ayew",903,38,"Leicester",903
904,343.5,47,14.5,14,49.665,37.876,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,345664,54.705,31.96,NA,NA,NA,NA,NA,344,NA,NA,NA,NA,47.2416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.01484598,0.01689528,0.0020493,"Leicester","Bournemouth",24,"Boubakary Soumare","DMC",TRUE,0,5.13422830028615,-49.5714269941102,"B. Soumare",904,38,"Leicester",904
905,344,47,16,14,54.705,31.96,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,345664,58.065,18.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2666666666667,2818923311,47,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.0","27.0","55.3","Center","4.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.01689528,0.01685596,-3.93199999999989e-05,"Leicester","Bournemouth",24,"Boubakary Soumare","DMC",TRUE,0.864101821882571,0,-76.122470196792,"B. Soumare",905,38,"Leicester",905
906,344.5,47,17.5,14,58.065,18.36,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,301441,56.91,23.052,NA,NA,NA,NA,NA,345,NA,NA,NA,NA,47.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.01685596,0.01685596,0,"Leicester","Bournemouth",2,"James Justin","DR",TRUE,0,0.15180292175279,103.829182374427,"J. Justin",906,38,"Leicester",906
