"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Zone","type_value_PassEndX","type_value_PassEndY","type_value_Length","type_value_Angle","type_value_Longball","type_value_HeadPass","type_value_ThrowIn","type_value_OtherBodyPart","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_LayOff","type_value_IntentionalAssist","type_value_Cross","type_value_Chipped","type_value_RightFoot","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthZ","type_value_RelatedEventId","type_value_Head","type_value_Assisted","type_value_BoxCentre","type_value_GoalMouthY","type_value_BlockedY","type_value_RegularPlay","type_value_FirstTouch","type_value_HighCentre","type_value_BlockedX","type_value_DivingSave","type_value_ParriedSafe","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_SmallBoxCentre","type_value_FromCorner","type_value_LeftFoot","type_value_GoalKick","type_value_BlockedCross","type_value_ThrowinSetPiece","type_value_Volley","type_value_LowLeft","type_value_BigChance","type_value_Feet","type_value_KeeperThrow","type_value_Blocked","type_value_IndividualPlay","type_value_LowCentre","type_value_OutOfBoxCentre","type_value_OutfielderBlock","type_value_Foul","type_value_Throughball","type_value_FreekickTaken","type_value_BoxRight","type_value_LowRight","type_value_KeeperSaveObox","type_value_LeadingToGoal","type_value_OverRun","type_value_BigChanceCreated","type_value_SmallBoxRight","type_value_MissHigh","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LastMan","type_value_Yellow","type_value_HighClaim","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_SetPiece","type_value_IntentionalGoalAssist","type_value_HighRight","type_value_HighLeft","type_value_Collected","type_value_FastBreak","type_value_BoxLeft","value_StandingSave","value_Zone","value_PassEndX","value_PassEndY","value_Length","value_Angle","value_Longball","value_HeadPass","value_ThrowIn","value_OtherBodyPart","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_LayOff","value_IntentionalAssist","value_Cross","value_Chipped","value_RightFoot","value_ShotAssist","value_KeyPass","value_GoalMouthZ","value_RelatedEventId","value_Head","value_Assisted","value_BoxCentre","value_GoalMouthY","value_BlockedY","value_RegularPlay","value_FirstTouch","value_HighCentre","value_BlockedX","value_DivingSave","value_ParriedSafe","value_Hands","value_KeeperSaveInTheBox","value_MissLeft","value_MissRight","value_CornerTaken","value_SmallBoxCentre","value_FromCorner","value_LeftFoot","value_GoalKick","value_BlockedCross","value_ThrowinSetPiece","value_Volley","value_LowLeft","value_BigChance","value_Feet","value_KeeperThrow","value_Blocked","value_IndividualPlay","value_LowCentre","value_OutOfBoxCentre","value_OutfielderBlock","value_Foul","value_Throughball","value_FreekickTaken","value_BoxRight","value_LowRight","value_KeeperSaveObox","value_LeadingToGoal","value_OverRun","value_BigChanceCreated","value_SmallBoxRight","value_MissHigh","value_SmallBoxLeft","value_SixYardBlock","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LastMan","value_Yellow","value_HighClaim","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_SetPiece","value_IntentionalGoalAssist","value_HighRight","value_HighLeft","value_Collected","value_FastBreak","value_BoxLeft","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
802,439,44,50,29,38.85,15.436,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 37, 216, 218)",TRUE,368310,64.575,25.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8333333333333,2816487279,44,NA,56,140,141,212,213,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","61.5","37.0","27.5","0.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",26,"Maximilian Kilman","DC",TRUE,27.3252280320513,0,20.7064946974347,"M. Kilman",802,45,"Nottingham Forest",802
803,371,44,52,174,49.665,44.268,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 217, 218)",TRUE,334653,85.47,18.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8666666666667,2816487363,44,178,56,140,141,212,213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","81.4","27.1","44.2","5.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",16,"Nicolas Dominguez","MC",TRUE,31.3014538442396,0,-35.8174909372486,"N. Dominguez",803,45,"Nottingham Forest",803
804,441,44,57,29,24.675,52.156,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,68049,8.085,43.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.95,2816487431,44,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","7.7","63.5","18.9","3.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.00942382,0.0088799,-0.00054392,"West Ham","Nottingham Forest",3,"Aaron Cresswell","DC",TRUE,-14.9974471569944,0,-151.58444792306,"A. Cresswell",804,45,"Nottingham Forest",804
805,442,44,58,29,8.085,43.18,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 128, 36, 38, 216, 218)",TRUE,92516,44.1,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9666666666667,2816487521,44,178,56,140,141,212,213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","42.0","52.5","36.8","6.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",23,"Alphonse Areola","GK",TRUE,36.4250811202248,0,-11.7330254987184,"A. Areola",805,45,"Nottingham Forest",805
806,372,45,2,174,61.11,32.912,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,328075,61.11,32.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0333333333333,2816487529,45,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",6,"Ibrahim Sangare","MC",TRUE,0,0,0,"I. Sangare",806,45,"Nottingham Forest",806
807,443,45,2,29,43.89,35.088,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,143595,43.89,35.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0333333333333,2816487533,45,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",28,"Tomas Soucek","AMC",TRUE,0,0,0,"T. Soucek",807,45,"Nottingham Forest",807
808,373,45,2,174,61.005,33.728,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 36, 38, 216, 218)",TRUE,328075,63.735,26.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0333333333333,2816487567,45,NA,56,140,141,212,213,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","60.7","38.3","8.2","5.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.0199707,0.0199707,0,"Nottingham Forest","West Ham",6,"Ibrahim Sangare","MC",TRUE,1.97087013067975,0,-70.4407030690137,"I. Sangare",808,45,"Nottingham Forest",808
809,374,45,4,174,63.735,26.044,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 205, 36, 38, 217, 218)",TRUE,334653,70.56,22.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0666666666667,2816487623,45,NA,56,140,141,212,213,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","67.2","32.9","7.8","5.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.0199707,0.0241224,0.0041517,"Nottingham Forest","West Ham",16,"Nicolas Dominguez","MC",TRUE,5.67495027145736,0,-28.2812280648599,"N. Dominguez",809,45,"Nottingham Forest",809
810,375,45,6,174,70.14,23.528,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,332867,64.995,23.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1,2816487635,45,NA,56,140,141,212,213,NA,NA,NA,21,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","61.9","34.0","5.2","3.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.0241224,0.01935132,-0.00477108,"Nottingham Forest","West Ham",10,"Morgan Gibbs-White","AMC",TRUE,-5.05917062444001,0,-175.465916344299,"M. Gibbs-White",810,45,"Nottingham Forest",810
811,377,45,7,174,67.83,19.856,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,334653,79.905,3.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1166666666667,2816487769,45,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","76.1","4.7","20.6","5.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.0241224,0.02756312,0.00344072,"Nottingham Forest","West Ham",16,"Nicolas Dominguez","MC",TRUE,0.037938471133053,0,-54.0657787506388,"N. Dominguez",811,45,"Nottingham Forest",811
812,377.5,45,10,174,79.905,3.196,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,73380,92.295,4.556,NA,NA,NA,NA,NA,378,NA,NA,NA,NA,45.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.02756312,0.03485072,0.0072876,"Nottingham Forest","West Ham",11,"Chris Wood","FW",TRUE,0,7.66402266095309,6.26404784702317,"C. Wood",812,45,"Nottingham Forest",812
813,378,45,13,174,92.295,4.556,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,73380,101.955,16.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2166666666667,2816487827,45,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","97.1","23.9","15.2","0.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.03485072,0.04647721,0.01162649,"Nottingham Forest","West Ham",11,"Chris Wood","FW",TRUE,14.0608299371901,0,50.445902742379,"C. Wood",813,45,"Nottingham Forest",813
814,379,45,15,174,102.06,16.252,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 35, 37, 217, 218)",TRUE,334653,101.85,18.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.25,2816487835,45,178,56,140,141,212,213,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","97.0","26.9","2.1","1.67",NA,NA,NA,NA,NA,"445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",16,"Nicolas Dominguez","MC",TRUE,1.96913194765734,0,95.877392606643,"N. Dominguez",814,45,"Nottingham Forest",814
815,445,45,15,29,5.355,52.428,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,303876,5.355,52.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.25,2816487923,45,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",24,"Guido Rodriguez","MC",TRUE,0,0,0,"G. Rodriguez",815,45,"Nottingham Forest",815
816,380,45,15,174,100.485,16.592,"FirstHalf","CornerAwarded","Successful",NA,NA,NA,"122",FALSE,334653,100.485,16.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.25,2816487863,45,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",16,"Nicolas Dominguez","MC",TRUE,0,0,0,"N. Dominguez",816,45,"Nottingham Forest",816
