"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_PassEndX","type_value_Zone","type_value_StandingSave","type_value_Length","type_value_Angle","type_value_Longball","type_value_ThrowIn","type_value_Chipped","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Head","type_value_Foul","type_value_FreekickTaken","type_value_AerialFoul","type_value_LeftFoot","type_value_Cross","type_value_ShotAssist","type_value_IntentionalAssist","type_value_BigChanceCreated","type_value_KeyPass","type_value_SetPiece","type_value_RelatedEventId","type_value_BoxCentre","type_value_BigChance","type_value_GoalMouthZ","type_value_FirstTouch","type_value_GoalMouthY","type_value_Assisted","type_value_GoalKick","type_value_BlockedCross","type_value_KeeperThrow","type_value_RightFoot","type_value_LowCentre","type_value_BlockedX","type_value_BlockedY","type_value_RegularPlay","type_value_Feet","type_value_ParriedSafe","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_OtherBodyPart","type_value_MissHigh","type_value_HeadPass","type_value_LayOff","type_value_LeadingToAttempt","type_value_Blocked","type_value_OutfielderBlock","type_value_MissRight","type_value_IndividualPlay","type_value_ThrowinSetPiece","type_value_IntentionalGoalAssist","type_value_SmallBoxCentre","type_value_LowLeft","type_value_Throughball","type_value_OutOfBoxCentre","type_value_FastBreak","type_value_Hands","type_value_MissLeft","type_value_CornerTaken","type_value_HighClaim","type_value_BoxRight","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Yellow","type_value_VoidYellowCard","type_value_LowRight","type_value_LastMan","type_value_FromCorner","type_value_SavedOffline","type_value_OverRun","type_value_HighLeft","type_value_KeeperSaveObox","type_value_Collected","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_HighRight","type_value_ParriedDanger","type_value_SecondYellow","type_value_DirectFreekick","type_value_BoxLeft","type_value_Volley","value_PassEndY","value_PassEndX","value_Zone","value_StandingSave","value_Length","value_Angle","value_Longball","value_ThrowIn","value_Chipped","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_Head","value_Foul","value_FreekickTaken","value_AerialFoul","value_LeftFoot","value_Cross","value_ShotAssist","value_IntentionalAssist","value_BigChanceCreated","value_KeyPass","value_SetPiece","value_RelatedEventId","value_BoxCentre","value_BigChance","value_GoalMouthZ","value_FirstTouch","value_GoalMouthY","value_Assisted","value_GoalKick","value_BlockedCross","value_KeeperThrow","value_RightFoot","value_LowCentre","value_BlockedX","value_BlockedY","value_RegularPlay","value_Feet","value_ParriedSafe","value_DivingSave","value_KeeperSaveInTheBox","value_OtherBodyPart","value_MissHigh","value_HeadPass","value_LayOff","value_LeadingToAttempt","value_Blocked","value_OutfielderBlock","value_MissRight","value_IndividualPlay","value_ThrowinSetPiece","value_IntentionalGoalAssist","value_SmallBoxCentre","value_LowLeft","value_Throughball","value_OutOfBoxCentre","value_FastBreak","value_Hands","value_MissLeft","value_CornerTaken","value_HighClaim","value_BoxRight","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Yellow","value_VoidYellowCard","value_LowRight","value_LastMan","value_FromCorner","value_SavedOffline","value_OverRun","value_HighLeft","value_KeeperSaveObox","value_Collected","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamPlayerFormation","value_TeamFormation","value_InvolvedPlayers","value_CaptainPlayerId","value_HighRight","value_ParriedDanger","value_SecondYellow","value_DirectFreekick","value_BoxLeft","value_Volley","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
618,318,35,45,13,78.855,22.236,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,367185,99.12,2.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.75,2813659833,35,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4","94.4","Right",NA,"28.4","5.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.02855202,0.0379259,0.00937388,"Arsenal","Liverpool",7,"Bukayo Saka","FWR",TRUE,-3.55920929120226,0,-44.5138622019276,"B. Saka",618,39,"Arsenal",618
619,319,35,51,13,100.065,4.488,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,113994,81.165,17.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.85,2813659879,35,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.1","77.3","Center",NA,"23.1","2.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.0379259,0.02855202,-0.00937388,"Arsenal","Liverpool",19,"Leandro Trossard","FW",TRUE,1.0732920212065,0,144.946987936558,"L. Trossard",619,39,"Arsenal",619
620,320,35,56,13,81.165,20.604,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,247454,76.44,23.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9333333333333,2813659925,35,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.8","72.8","Center",NA,"5.6","2.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.02855202,0.0241224,-0.00442962,"Arsenal","Liverpool",8,"Martin Odegaard","MC",TRUE,-3.0312478028023,0,147.072137346836,"M. Odegaard",620,39,"Arsenal",620
621,321,36,0,13,76.02,23.188,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,238940,91.56,12.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2813659973,36,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.8","87.2","Right",NA,"19.1","5.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.0241224,0.04066992,0.01654752,"Arsenal","Liverpool",5,"Thomas Partey","MC",TRUE,5.23941320222564,0,-35.4985966329594,"T. Partey",621,39,"Arsenal",621
622,322,36,4,13,94.29,10.88,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,113994,91.14,19.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0666666666667,2813659977,36,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.2","86.8","Center",NA,"8.9","1.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.04066992,0.05491138,0.01424146,"Arsenal","Liverpool",19,"Leandro Trossard","FW",TRUE,5.18605694736392,0,110.7918227698,"L. Trossard",622,39,"Arsenal",622
623,323,36,5,13,91.14,19.176,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 37, 217, 218)",TRUE,247454,91.14,20.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0833333333333,2813659983,36,141,140,56,178,212,213,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.7","86.8","Center",NA,"1.7","1.57",NA,NA,NA,NA,"254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Arsenal","Liverpool",8,"Martin Odegaard","MC",TRUE,1.20643645422903,0,90,"M. Odegaard",623,39,"Arsenal",623
624,254,36,5,26,13.545,50.932,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,369875,13.545,50.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0833333333333,2813659989,36,NA,NA,56,178,NA,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,"323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Liverpool","Arsenal",8,"Dominik Szoboszlai","AMC",TRUE,0,0,0,"D. Szoboszlai",624,39,"Arsenal",624
625,256,36,14,26,27.09,61.812,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,377168,27.09,61.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2333333333333,2813660139,36,NA,NA,56,NA,NA,NA,NA,NA,NA,285,233,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,"324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Liverpool","Arsenal",7,"Luis Diaz","FW",TRUE,0,0,0,"L. Diaz",625,39,"Arsenal",625
626,324,36,14,13,77.91,6.188,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,238940,77.91,6.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2333333333333,2813660175,36,NA,NA,56,178,NA,NA,NA,NA,NA,NA,233,286,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,"256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Arsenal","Liverpool",5,"Thomas Partey","MC",TRUE,0,0,0,"T. Partey",626,39,"Arsenal",626
627,259,38,35,26,28.98,58.48,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 133, 36, 38, 217, 218)",TRUE,114147,79.065,32.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5833333333333,2813662437,38,141,140,56,178,212,213,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.3","75.3","Center",NA,"56.6","5.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Liverpool","Arsenal",1,"Alisson Becker","GK",TRUE,53.8644212830974,0,-27.7186383791411,"A. Becker",627,39,"Arsenal",627
628,328,38,39,13,23.205,40.8,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,467918,32.76,24.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.65,2813662459,38,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.6","31.2","Back",NA,"18.6","5.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Arsenal","Liverpool",49,"Myles Lewis-Skelly","DL",TRUE,0,0,-59.0155963410678,"M. Lewis-Skelly",628,39,"Arsenal",628
629,260,38,40,26,72.555,41.14,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,355354,64.365,38.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6666666666667,2813662489,38,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56.8","61.3","Center",NA,"8.6","3.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.02385149,0.0199707,-0.00388079,"Liverpool","Arsenal",17,"Curtis Jones","DMC",TRUE,-7.67590150431982,0,-162.922837649591,"C. Jones",629,40,"Liverpool",629
630,261,38,41,26,66.99,39.576,"FirstHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,363884,66.99,39.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6833333333333,2813662493,38,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,"329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Liverpool","Arsenal",38,"Ryan Gravenberch","DMC",TRUE,0,0,0,"R. Gravenberch",630,40,"Liverpool",630
631,329,38,42,13,38.01,28.424,"FirstHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,238916,38.01,28.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7,2813662501,38,NA,NA,56,178,NA,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,"261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,NA,NA,NA,"Arsenal","Liverpool",23,"Mikel Merino","MC",TRUE,0,0,0,"M. Merino",631,40,"Liverpool",631
632,262,38,44,26,64.995,49.232,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,352825,38.64,46.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7333333333333,2813662567,38,141,140,56,178,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68.5","36.8","Back",NA,"26.5","3.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-12 00:02:09",60324,"Anfield","Anthony Taylor","2 : 2",26,13,0.01935132,0.01269174,-0.00665958,"Liverpool","Arsenal",18,"Cody Gakpo","AML",TRUE,-24.7351799836183,0,-174.253893220946,"C. Gakpo",632,40,"Liverpool",632
