"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_PassEndX","type_value_Angle","type_value_PassEndY","type_value_StandingSave","type_value_Length","type_value_Longball","type_value_ThrowIn","type_value_LayOff","type_value_Chipped","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_ShotAssist","type_value_IntentionalAssist","type_value_HeadPass","type_value_KeyPass","type_value_FirstTouch","type_value_GoalMouthZ","type_value_RightFoot","type_value_BoxCentre","type_value_MissLeft","type_value_RegularPlay","type_value_Assisted","type_value_GoalMouthY","type_value_RelatedEventId","type_value_GoalKick","type_value_Head","type_value_Foul","type_value_FreekickTaken","type_value_CornerTaken","type_value_Cross","type_value_BlockedX","type_value_Blocked","type_value_BoxLeft","type_value_BlockedY","type_value_IndividualPlay","type_value_LowCentre","type_value_OutfielderBlock","type_value_BoxRight","type_value_MissHigh","type_value_LeadingToAttempt","type_value_OutOfBoxCentre","type_value_LeftFoot","type_value_BlockedCross","type_value_OverRun","type_value_Penalty","type_value_HighCentre","type_value_BigChance","type_value_KeeperMissed","type_value_DivingSave","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_KeeperThrow","type_value_MissRight","type_value_OtherBodyPart","type_value_Throughball","type_value_SmallBoxLeft","type_value_FromCorner","type_value_ParriedDanger","type_value_Hands","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_HighLeft","type_value_Volley","type_value_LowLeft","type_value_BigChanceCreated","type_value_LowRight","type_value_FastBreak","type_value_Yellow","type_value_PlayerPosition","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_JerseyNumber","type_value_InvolvedPlayers","type_value_HighClaim","type_value_FormationSlot","type_value_HighRight","type_value_ParriedSafe","type_value_SixYardBlock","type_value_DeepBoxRight","type_value_SmallBoxCentre","type_value_Collected","value_Zone","value_PassEndX","value_Angle","value_PassEndY","value_StandingSave","value_Length","value_Longball","value_ThrowIn","value_LayOff","value_Chipped","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_ShotAssist","value_IntentionalAssist","value_HeadPass","value_KeyPass","value_FirstTouch","value_GoalMouthZ","value_RightFoot","value_BoxCentre","value_MissLeft","value_RegularPlay","value_Assisted","value_GoalMouthY","value_RelatedEventId","value_GoalKick","value_Head","value_Foul","value_FreekickTaken","value_CornerTaken","value_Cross","value_BlockedX","value_Blocked","value_BoxLeft","value_BlockedY","value_IndividualPlay","value_LowCentre","value_OutfielderBlock","value_BoxRight","value_MissHigh","value_LeadingToAttempt","value_OutOfBoxCentre","value_LeftFoot","value_BlockedCross","value_OverRun","value_Penalty","value_HighCentre","value_BigChance","value_KeeperMissed","value_DivingSave","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_KeeperThrow","value_MissRight","value_OtherBodyPart","value_Throughball","value_SmallBoxLeft","value_FromCorner","value_ParriedDanger","value_Hands","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_HighLeft","value_Volley","value_LowLeft","value_BigChanceCreated","value_LowRight","value_FastBreak","value_Yellow","value_PlayerPosition","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_JerseyNumber","value_InvolvedPlayers","value_HighClaim","value_FormationSlot","value_HighRight","value_ParriedSafe","value_SixYardBlock","value_DeepBoxRight","value_SmallBoxCentre","value_Collected","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1080,427,57,18,30,31.5,10.132,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,362352,31.5,10.132,NA,NA,NA,NA,NA,428,362352,NA,NA,NA,58.85,2818942553,59,56,NA,NA,NA,178,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Tottenham","Brighton",23,"Pedro Porro","DR",TRUE,0,0,0,"P. Porro",1080,67,"Brighton",1080
1081,427.5,57,20.5,30,31.5,10.132,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,362352,0,0,NA,NA,NA,NA,NA,428,NA,NA,NA,NA,58.8916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.0105949,0.00638303,-0.00421187,"Tottenham","Brighton",23,"Pedro Porro","DR",TRUE,0,-33.0892950484334,-162.16957171936,"P. Porro",1081,67,"Brighton",1081
1082,428,57,23,30,0,0,"SecondHalf","Card","Successful",NA,NA,NA,"65",FALSE,362352,0,0,NA,NA,NA,NA,NA,427,362352,NA,"Yellow",NA,58.9333333333333,2818942599,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"427",NA,NA,"243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Tottenham","Brighton",23,"Pedro Porro","DR",TRUE,0,0,0,"P. Porro",1082,67,"Brighton",1082
1083,568,58,22,211,78.855,60.656,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 138, 124, 125, 36, 38, 217, 218)",TRUE,471784,96.39,29.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9166666666667,2818943791,60,56,140,213,141,178,212,1,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","91.8","5.22","42.7",NA,"36.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.02756312,0.25745362,0.2298905,"Brighton","Tottenham",8,"Brajan Gruda","FW",TRUE,27.3992130003222,0,-60.9892617831024,"B. Gruda",1083,67,"Brighton",1083
1084,568.5,58,23,211,96.39,29.036,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,109922,93.03,31.824,NA,NA,NA,NA,NA,571,NA,NA,NA,NA,59.9333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.25745362,0.10805102,-0.1494026,"Brighton","Tottenham",4,"Adam Webster","DC",TRUE,0,-2.22769697470538,140.315405153909,"A. Webster",1084,67,"Brighton",1084
1085,571,58,24,211,93.03,31.824,"SecondHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,109922,93.03,31.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.95,2818943967,60,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Brighton","Tottenham",4,"Adam Webster","DC",TRUE,0,0,0,"A. Webster",1085,67,"Brighton",1085
1086,430,58,24,30,11.97,36.176,"SecondHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,330816,11.97,36.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.95,2818943775,60,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Tottenham","Brighton",4,"Kevin Danso","DC",TRUE,0,0,0,"K. Danso",1086,67,"Brighton",1086
1087,569,58,24,211,96.39,29.036,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,109922,96.39,29.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.95,2818943799,60,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Brighton","Tottenham",4,"Adam Webster","DC",TRUE,0,0,0,"A. Webster",1087,67,"Brighton",1087
1088,431,58,27,30,10.605,36.516,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,330816,10.605,36.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2818943861,60,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Tottenham","Brighton",4,"Kevin Danso","DC",TRUE,0,0,0,"K. Danso",1088,67,"Brighton",1088
1089,570,58,27,211,94.395,31.484,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,109922,94.395,31.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2818943871,60,56,NA,NA,NA,178,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Brighton","Tottenham",4,"Adam Webster","DC",TRUE,0,0,0,"A. Webster",1089,67,"Brighton",1089
1090,572,58,59,211,0,0,"SecondHalf","SubstitutionOff","Successful",NA,NA,NA,"214",FALSE,382241,0,0,NA,NA,NA,NA,NA,573,110290,NA,NA,NA,60.5333333333333,2818944395,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Defender",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Brighton","Tottenham",3,"Igor Julio","DL",TRUE,0,0,0,"I. Julio",1090,67,"Brighton",1090
1091,573,58,59,211,0,0,"SecondHalf","SubstitutionOn","Successful",NA,NA,NA,"213",FALSE,110290,0,0,NA,NA,NA,NA,NA,572,382241,NA,NA,NA,60.5333333333333,2818944409,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,59,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Defender",NA,NA,NA,"34",NA,NA,"3",NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Brighton","Tottenham",34,"Joel Veltman","Sub",NA,0,0,0,"J. Veltman",1091,67,"Brighton",1091
1092,432,59,19,30,15.855,34.476,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 132, 36, 37, 216, 218)",TRUE,147863,58.59,63.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8666666666667,2818944821,61,56,140,213,141,178,212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","55.8","0.59","93.0",NA,"51.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,0.01082722,0.01473596,0.00390874,"Tottenham","Brighton",1,"Guglielmo Vicario","GK",TRUE,34.2931423762239,0,33.9436402527861,"G. Vicario",1092,67,"Brighton",1092
1093,433,59,22,30,59.01,63.172,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 38, 216, 218)",TRUE,136459,63.63,56.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9166666666667,2818944825,61,56,140,213,141,178,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","60.6","5.31","82.9",NA,"8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Tottenham","Brighton",19,"Dominic Solanke","FW",TRUE,7.43005551009138,0,-55.8073508072992,"D. Solanke",1093,67,"Brighton",1093
1094,574,59,23,211,41.685,11.152,"SecondHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,436048,41.685,11.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9333333333333,2818944835,61,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Brighton","Tottenham",20,"Carlos Baleba","MC",TRUE,0,0,0,"C. Baleba",1094,67,"Brighton",1094
1095,434,59,23,30,63.315,56.848,"SecondHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,444751,63.315,56.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9333333333333,2818944837,61,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,"574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 03:00:23",61449,"Tottenham Hotspur Stadium","Robert Jones","1 : 4",30,211,NA,NA,NA,"Tottenham","Brighton",28,"Wilson Odobert","Sub",NA,0,0,0,"W. Odobert",1095,67,"Brighton",1095
