"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_Zone","type_value_Length","type_value_PassEndX","type_value_StandingSave","type_value_PassEndY","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_HeadPass","type_value_Head","type_value_ThrowIn","type_value_Throughball","type_value_LayOff","type_value_Chipped","type_value_LeftFoot","type_value_Cross","type_value_GoalKick","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_LowRight","type_value_BlockedY","type_value_RightFoot","type_value_Blocked","type_value_GoalMouthZ","type_value_RelatedEventId","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_GoalMouthY","type_value_BlockedX","type_value_RegularPlay","type_value_OutfielderBlock","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_IntentionalAssist","type_value_BoxCentre","type_value_FromCorner","type_value_LowCentre","type_value_FirstTouch","type_value_Hands","type_value_Collected","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_KeeperThrow","type_value_Foul","type_value_FreekickTaken","type_value_BoxLeft","type_value_SetPiece","type_value_BlockedCross","type_value_OverRun","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_HighLeft","type_value_SmallBoxRight","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_DirectFreekick","type_value_OtherBodyPart","type_value_LowLeft","type_value_BoxRight","type_value_ParriedSafe","type_value_MissHigh","type_value_FastBreak","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_Yellow","type_value_ParriedDanger","type_value_GoalDisallowed","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_KeeperSaveObox","type_value_AerialFoul","value_Angle","value_Zone","value_Length","value_PassEndX","value_StandingSave","value_PassEndY","value_Longball","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_HeadPass","value_Head","value_ThrowIn","value_Throughball","value_LayOff","value_Chipped","value_LeftFoot","value_Cross","value_GoalKick","value_ShotAssist","value_KeyPass","value_Assisted","value_LowRight","value_BlockedY","value_RightFoot","value_Blocked","value_GoalMouthZ","value_RelatedEventId","value_OutOfBoxCentre","value_IndividualPlay","value_GoalMouthY","value_BlockedX","value_RegularPlay","value_OutfielderBlock","value_MissLeft","value_MissRight","value_CornerTaken","value_IntentionalAssist","value_BoxCentre","value_FromCorner","value_LowCentre","value_FirstTouch","value_Hands","value_Collected","value_DivingSave","value_KeeperSaveInTheBox","value_KeeperThrow","value_Foul","value_FreekickTaken","value_BoxLeft","value_SetPiece","value_BlockedCross","value_OverRun","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_HighLeft","value_SmallBoxRight","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_DirectFreekick","value_OtherBodyPart","value_LowLeft","value_BoxRight","value_ParriedSafe","value_MissHigh","value_FastBreak","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_Yellow","value_ParriedDanger","value_GoalDisallowed","value_SmallBoxLeft","value_SixYardBlock","value_KeeperSaveObox","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
656,286,44,47,14,68.04,53.788,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,67491,84.105,61.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7833333333333,2809418267,44,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.45","Left","17.9","80.1",NA,"90.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Leicester","Southampton",18,"Jordan Ayew","AMC",TRUE,7.30008819477202,0,25.9555446004028,"J. Ayew",656,25,"Leicester",656
657,294,44,48,18,18.48,8.704,"FirstHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,313672,18.48,8.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8,2809418277,44,NA,56,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Southampton","Leicester",2,"Kyle Walker-Peters","DMR",TRUE,0,0,0,"K. Walker-Peters",657,26,"Southampton",657
658,294.5,44,48.5,18,18.48,8.704,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,313672,14.49,9.52,NA,NA,NA,NA,NA,295,NA,NA,NA,NA,44.8083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.00942382,0.00878589,-0.00063793,"Southampton","Leicester",2,"Kyle Walker-Peters","DMR",TRUE,0,-3.61999619827412,168.441748741916,"K. Walker-Peters",658,26,"Southampton",658
659,295,44,49,18,14.49,9.52,"FirstHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,313672,14.49,9.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8166666666667,2809418337,44,NA,56,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Southampton","Leicester",2,"Kyle Walker-Peters","DMR",TRUE,0,0,0,"K. Walker-Peters",659,26,"Southampton",659
660,287,44,50,14,90.51,58.48,"FirstHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,396317,90.51,58.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8333333333333,2809418395,44,NA,56,NA,NA,178,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,"295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Leicester","Southampton",33,"Luke Thomas","DL",TRUE,0,0,0,"L. Thomas",660,26,"Southampton",660
661,296,44,50,18,11.55,16.728,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,384061,19.74,11.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8333333333333,2809418435,44,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.69","Back","9.9","18.8",NA,"16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.00878589,0.00942382,0.00063793,"Southampton","Leicester",6,"Taylor Harwood-Bellis","DC",TRUE,6.78199842468989,0,-33.921915646515,"T. Harwood-Bellis",661,26,"Southampton",661
662,296.5,44,51.5,18,19.74,11.22,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,313672,24.675,7.684,NA,NA,NA,NA,NA,298,NA,NA,NA,NA,44.8583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.00942382,0.00844854,-0.00097528,"Southampton","Leicester",2,"Kyle Walker-Peters","DMR",TRUE,0,3.72479893157589,-35.6221540356451,"K. Walker-Peters",662,26,"Southampton",662
663,298,44,53,18,24.675,7.684,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,313672,36.015,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8833333333333,2809418601,44,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.87","Back","12.4","34.3",NA,"4.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.00844854,0.01126267,0.00281413,"Southampton","Leicester",2,"Kyle Walker-Peters","DMR",TRUE,8.78053761059219,0,-23.641038943415,"K. Walker-Peters",663,26,"Southampton",663
664,299,44,55,18,37.17,4.08,"FirstHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,447231,37.17,4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9166666666667,2809418613,44,NA,56,NA,NA,178,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Southampton","Leicester",18,"Mateus Fernandes","AMC",TRUE,0,0,0,"M. Fernandes",664,26,"Southampton",664
665,288,44,56,14,67.83,63.92,"FirstHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,299693,67.83,63.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9333333333333,2809418633,44,NA,56,NA,NA,178,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,"299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Leicester","Southampton",3,"Wout Faes","DC",TRUE,0,0,0,"W. Faes",665,26,"Southampton",665
666,300,44,56,18,35.91,2.584,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,447231,35.91,2.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9333333333333,2809418715,44,NA,56,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Southampton","Leicester",18,"Mateus Fernandes","AMC",TRUE,0,0,0,"M. Fernandes",666,26,"Southampton",666
667,289.5,44,58,14,66.15,63.376,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,433572,61.11,61.132,NA,NA,NA,NA,NA,290,NA,NA,NA,NA,44.9666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.0174506,0.0174506,0,"Leicester","Southampton",11,"Bilal El Khannouss","AML",TRUE,0,-2.8932270879013,-155.999550046317,"B. E. Khannouss",667,27,"Leicester",667
668,289,44,58,14,66.15,63.376,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,299693,66.15,63.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9666666666667,2809418755,44,NA,56,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,"301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Leicester","Southampton",3,"Wout Faes","DC",TRUE,0,0,0,"W. Faes",668,27,"Leicester",668
669,301,44,58,18,38.85,4.624,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,447231,38.85,4.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9666666666667,2809418745,44,NA,56,NA,NA,178,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,NA,NA,NA,"Southampton","Leicester",18,"Mateus Fernandes","AMC",TRUE,0,0,0,"M. Fernandes",669,27,"Leicester",669
670,290,45,9,14,61.11,61.132,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 132, 35, 38, 216, 218)",TRUE,433572,45.15,42.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.15,2809419253,45,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.02","Back","24.9","43.0",NA,"61.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.0174506,0.01429128,-0.00315932,"Leicester","Southampton",11,"Bilal El Khannouss","AML",TRUE,-8.78628648843942,0,-129.870395961199,"B. E. Khannouss",670,27,"Leicester",670
671,290.5,45,11.5,14,45.15,42.024,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,97710,48.3,39.78,NA,NA,NA,NA,NA,291,NA,NA,NA,NA,45.1916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01484598,0.01484598,0,"Leicester","Southampton",4,"Conor Coady","DC",TRUE,0,3.39164201445438,-35.4653477210029,"C. Coady",671,27,"Leicester",671
