"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndX","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_Length","type_value_StandingSave","type_value_Longball","type_value_Chipped","type_value_HeadPass","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_OtherBodyPart","type_value_ThrowIn","type_value_Foul","type_value_FreekickTaken","type_value_Head","type_value_KeeperThrow","type_value_LayOff","type_value_RightFoot","type_value_LowCentre","type_value_OutOfBoxCentre","type_value_FastBreak","type_value_BlockedY","type_value_IndividualPlay","type_value_GoalMouthZ","type_value_BlockedX","type_value_GoalMouthY","type_value_Hands","type_value_Collected","type_value_KeeperSaveObox","type_value_Cross","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_LeftFoot","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_KeyPass","type_value_Assisted","type_value_FirstTouch","type_value_BigChance","type_value_SmallBoxRight","type_value_FromCorner","type_value_RelatedEventId","type_value_LowRight","type_value_ParriedSafe","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_BlockedCross","type_value_MissHigh","type_value_BoxCentre","type_value_Volley","type_value_GoalKick","type_value_ThrowinSetPiece","type_value_RegularPlay","type_value_Blocked","type_value_OutfielderBlock","type_value_HighRight","type_value_IntentionalGoalAssist","type_value_Yellow","type_value_OverRun","type_value_LowLeft","type_value_HighCentre","type_value_BoxLeft","type_value_SixYardBlock","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_PlayerPosition","type_value_JerseyNumber","type_value_TeamFormation","type_value_DivingSave","type_value_FormationSlot","type_value_SmallBoxCentre","type_value_SetPiece","type_value_AerialFoul","type_value_HighClaim","value_PassEndX","value_Zone","value_Angle","value_PassEndY","value_Length","value_StandingSave","value_Longball","value_Chipped","value_HeadPass","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_OtherBodyPart","value_ThrowIn","value_Foul","value_FreekickTaken","value_Head","value_KeeperThrow","value_LayOff","value_RightFoot","value_LowCentre","value_OutOfBoxCentre","value_FastBreak","value_BlockedY","value_IndividualPlay","value_GoalMouthZ","value_BlockedX","value_GoalMouthY","value_Hands","value_Collected","value_KeeperSaveObox","value_Cross","value_MissLeft","value_MissRight","value_CornerTaken","value_LeftFoot","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_KeyPass","value_Assisted","value_FirstTouch","value_BigChance","value_SmallBoxRight","value_FromCorner","value_RelatedEventId","value_LowRight","value_ParriedSafe","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_BlockedCross","value_MissHigh","value_BoxCentre","value_Volley","value_GoalKick","value_ThrowinSetPiece","value_RegularPlay","value_Blocked","value_OutfielderBlock","value_HighRight","value_IntentionalGoalAssist","value_Yellow","value_OverRun","value_LowLeft","value_HighCentre","value_BoxLeft","value_SixYardBlock","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_PlayerPosition","value_JerseyNumber","value_TeamFormation","value_DivingSave","value_FormationSlot","value_SmallBoxCentre","value_SetPiece","value_AerialFoul","value_HighClaim","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
706,379,41,41,165,30.135,61.948,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 35, 37, 215, 218)",TRUE,323713,19.74,63.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6833333333333,2809434951,41,140,56,213,141,212,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.8","Back","2.99","93.5","10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.00977659,0.00844854,-0.00132805,"Ipswich","Everton",14,"Jack Taylor","DMC",TRUE,-10.333895828568,0,171.077478623658,"J. Taylor",706,45,"Ipswich",706
707,379.5,41,43.5,165,19.74,63.58,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,381161,17.01,60.112,NA,NA,NA,NA,NA,316,NA,NA,NA,NA,41.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.00844854,0.00779616,-0.000652379999999999,"Ipswich","Everton",24,"Jacob Greaves","DL",TRUE,0,-1.53730351493816,-128.209723278349,"J. Greaves",707,45,"Ipswich",707
708,316,41,46,165,17.01,60.112,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,381161,7.245,43.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7666666666667,2809413257,41,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.9","Back","4.19","63.7","19.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.00779616,0.0088799,0.00108374,"Ipswich","Everton",24,"Jacob Greaves","DL",TRUE,-6.41513283702771,0,-120.17322357597,"J. Greaves",708,45,"Ipswich",708
709,317,41,48,165,7.245,43.316,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,231118,2.52,33.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8,2809413305,41,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.4","Back","4.28","48.8","11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.0088799,0.00941056,0.000530660000000001,"Ipswich","Everton",15,"Cameron Burgess","DC",TRUE,-4.28534704845198,0,-115.001722349892,"C. Burgess",709,45,"Ipswich",709
710,318,41,51,165,2.625,32.3,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,280770,8.19,19.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.85,2809413357,41,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.8","Back","5.11","28.2","14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.00941056,0.0088799,-0.000530660000000001,"Ipswich","Everton",31,"Alex Palmer","GK",TRUE,4.4507297222532,0,-67.0214865158723,"A. Palmer",710,45,"Ipswich",710
711,319,41,53,165,8.19,19.176,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,356599,19.95,46.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8833333333333,2809413377,41,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.0","Back","1.16","67.9","29.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.0088799,0.01001304,0.00113314,"Ipswich","Everton",6,"Luke Woolfenden","DC",TRUE,12.0217961346163,0,66.4610910909035,"L. Woolfenden",711,45,"Ipswich",711
712,319.5,41,57.5,165,19.95,46.172,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,323713,37.905,37.876,NA,NA,NA,NA,NA,320,NA,NA,NA,NA,41.9583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01001304,0.01262646,0.00261342,"Ipswich","Everton",14,"Jack Taylor","DMC",TRUE,0,18.7097251921028,-24.7990145676217,"J. Taylor",712,45,"Ipswich",712
713,320,42,2,165,37.905,37.876,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,323713,35.7,24.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0333333333333,2809413773,42,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34.0","Back","4.55","36.0","13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01262646,0.01269174,6.52799999999992e-05,"Ipswich","Everton",14,"Jack Taylor","DMC",TRUE,-2.74397998748944,0,-99.3471493887485,"J. Taylor",713,45,"Ipswich",713
714,321,42,5,165,36.225,23.324,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,356599,45.465,23.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0833333333333,2809413847,42,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.3","Back","0.01","34.5","9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01269174,0.01429128,0.00159954,"Ipswich","Everton",6,"Luke Woolfenden","DC",TRUE,9.13789388119284,0,0.843253613688101,"L. Woolfenden",714,45,"Ipswich",714
715,322,42,7,165,45.465,23.46,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,134666,40.425,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1166666666667,2809413887,42,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.5","Back","4.45","7.0","19.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01429128,0.01126267,-0.00302861,"Ipswich","Everton",5,"Sam Morsy","DMC",TRUE,-10.4257912910659,0,-105.083870166356,"S. Morsy",715,45,"Ipswich",715
716,323,42,8,165,40.425,4.76,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 216, 218)",TRUE,362826,65.52,1.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1333333333333,2809413955,42,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62.4","Right","6.17","2.8","25.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Ipswich","Everton",26,"Dara O'Shea","DR",TRUE,20.0061034143944,0,-6.49275566831424,"D. O'Shea",716,45,"Ipswich",716
717,355,42,10,31,43.575,63.172,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 36, 38, 216, 218)",TRUE,345516,57.015,56.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1666666666667,2809414053,42,140,56,213,141,212,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54.3","Left","5.81","82.9","15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01248344,0.01611813,0.00363469,"Everton","Ipswich",19,"Vitalii Mykolenko","DL",TRUE,15.0562712190829,0,-26.8372381058151,"V. Mykolenko",717,45,"Ipswich",717
718,356,42,11,31,57.96,58.072,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,391348,57.96,58.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1833333333333,2809414073,42,NA,56,NA,NA,NA,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,"324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Everton","Ipswich",24,"Charly Alcaraz","AML",TRUE,0,0,0,"C. Alcaraz",718,45,"Ipswich",718
719,324,42,11,165,47.04,9.928,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,362826,47.04,9.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1833333333333,2809414123,42,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Ipswich","Everton",26,"Dara O'Shea","DR",TRUE,0,0,0,"D. O'Shea",719,45,"Ipswich",719
720,357,42,11,31,57.015,56.168,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 38, 216, 218)",TRUE,391348,62.265,49.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1833333333333,2809414093,42,140,56,213,141,212,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59.3","Center","5.36","72.3","8.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Everton","Ipswich",24,"Charly Alcaraz","AML",TRUE,7.51247561212653,0,-53.1458120223214,"C. Alcaraz",720,45,"Ipswich",720
721,325,42,13,165,40.215,17.816,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,134666,30.975,23.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2166666666667,2809414223,42,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.5","Back","2.56","35.1","11.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.01269174,0.01110462,-0.00158712,"Ipswich","Everton",5,"Sam Morsy","DMC",TRUE,-7.93930002354887,0,146.776069049729,"S. Morsy",721,45,"Ipswich",721
