"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_Length","type_value_PassEndY","type_value_StandingSave","type_value_Zone","type_value_PassEndX","type_value_Longball","type_value_HeadPass","type_value_Chipped","type_value_ThrowIn","type_value_LayOff","type_value_OtherBodyPart","type_value_KeeperThrow","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Head","type_value_LeadingToAttempt","type_value_LastMan","type_value_BlockedX","type_value_RightFoot","type_value_LowRight","type_value_GoalMouthZ","type_value_BoxCentre","type_value_RegularPlay","type_value_GoalMouthY","type_value_BlockedY","type_value_BigChance","type_value_ParriedDanger","type_value_DivingSave","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_ShotAssist","type_value_KeyPass","type_value_LowCentre","type_value_RelatedEventId","type_value_LeftFoot","type_value_SixYardBlock","type_value_BoxRight","type_value_IndividualPlay","type_value_Blocked","type_value_Assisted","type_value_OutfielderBlock","type_value_ThrowinSetPiece","type_value_IntentionalAssist","type_value_FastBreak","type_value_FirstTouch","type_value_Collected","type_value_OutOfBoxCentre","type_value_Cross","type_value_BoxLeft","type_value_LowLeft","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_BigChanceCreated","type_value_SmallBoxCentre","type_value_FromCorner","type_value_HighRight","type_value_ParriedSafe","type_value_KeeperSaveInSixYard","type_value_HighLeft","type_value_MissHigh","type_value_GoalKick","type_value_KeeperSaveObox","type_value_Feet","type_value_Foul","type_value_FreekickTaken","type_value_BlockedCross","type_value_OverRun","type_value_Throughball","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_SmallBoxLeft","type_value_Volley","type_value_LeadingToGoal","type_value_IntentionalGoalAssist","type_value_Yellow","type_value_DirectFreekick","type_value_DeepBoxLeft","type_value_HighClaim","type_value_AerialFoul","value_Angle","value_Length","value_PassEndY","value_StandingSave","value_Zone","value_PassEndX","value_Longball","value_HeadPass","value_Chipped","value_ThrowIn","value_LayOff","value_OtherBodyPart","value_KeeperThrow","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_Head","value_LeadingToAttempt","value_LastMan","value_BlockedX","value_RightFoot","value_LowRight","value_GoalMouthZ","value_BoxCentre","value_RegularPlay","value_GoalMouthY","value_BlockedY","value_BigChance","value_ParriedDanger","value_DivingSave","value_Hands","value_KeeperSaveInTheBox","value_ShotAssist","value_KeyPass","value_LowCentre","value_RelatedEventId","value_LeftFoot","value_SixYardBlock","value_BoxRight","value_IndividualPlay","value_Blocked","value_Assisted","value_OutfielderBlock","value_ThrowinSetPiece","value_IntentionalAssist","value_FastBreak","value_FirstTouch","value_Collected","value_OutOfBoxCentre","value_Cross","value_BoxLeft","value_LowLeft","value_MissLeft","value_MissRight","value_CornerTaken","value_BigChanceCreated","value_SmallBoxCentre","value_FromCorner","value_HighRight","value_ParriedSafe","value_KeeperSaveInSixYard","value_HighLeft","value_MissHigh","value_GoalKick","value_KeeperSaveObox","value_Feet","value_Foul","value_FreekickTaken","value_BlockedCross","value_OverRun","value_Throughball","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamPlayerFormation","value_TeamFormation","value_CaptainPlayerId","value_InvolvedPlayers","value_SmallBoxLeft","value_Volley","value_LeadingToGoal","value_IntentionalGoalAssist","value_Yellow","value_DirectFreekick","value_DeepBoxLeft","value_HighClaim","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1074,581,57,31,13,16.17,57.392,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,467918,31.08,65.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5,2816659595,58,213,212,141,178,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.51","17.1","96.6",NA,"Back","29.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.00878589,0.00977659,0.000990700000000001,"Arsenal","Newcastle",49,"Myles Lewis-Skelly","DL",TRUE,11.4326239656027,0,29.0917858486507,"M. Lewis-Skelly",1074,55,"Arsenal",1074
1075,582,57,35,13,29.4,63.58,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,113994,14.28,61.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5666666666667,2816659629,58,213,212,141,178,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.28","15.3","90.3",NA,"Back","13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.00977659,0.00779616,-0.00198043,"Arsenal","Newcastle",19,"Leandro Trossard","FW",TRUE,-13.587766216493,0,-171.810488623054,"L. Trossard",1075,55,"Arsenal",1075
1076,583,57,39,13,14.7,63.172,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 38, 216, 218)",TRUE,467918,52.71,57.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6333333333333,2816659693,58,213,212,141,178,56,140,1,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.13","38.4","84.4",NA,"Left","50.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Arsenal","Newcastle",49,"Myles Lewis-Skelly","DL",TRUE,37.6114168162667,0,-8.6464564446115,"M. Lewis-Skelly",1076,55,"Arsenal",1076
1077,414,57,41,23,51.24,9.792,"SecondHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,379732,51.24,9.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6666666666667,2816659701,58,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Newcastle","Arsenal",4,"Sven Botman","DC",TRUE,0,0,0,"S. Botman",1077,55,"Arsenal",1077
1078,584,57,41,13,53.76,58.208,"SecondHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,380706,53.76,58.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6666666666667,2816659695,58,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,"414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Arsenal","Newcastle",11,"Gabriel Martinelli","FWL",TRUE,0,0,0,"G. Martinelli",1078,55,"Arsenal",1078
1079,415,57,41,23,49.98,8.5,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 36, 38, 216, 218)",TRUE,379732,60.795,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6666666666667,2816659729,58,213,212,141,NA,56,140,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.95","11.4","7.0",NA,"Right","57.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.01248344,0.0174506,0.00496716,"Newcastle","Arsenal",4,"Sven Botman","DC",TRUE,7.641422958608,0,-19.0762040891356,"S. Botman",1079,55,"Arsenal",1079
1080,416,57,42,23,61.74,5.304,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,82726,61.74,5.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6833333333333,2816659735,58,NA,NA,NA,178,56,NA,NA,NA,NA,NA,NA,21,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,"585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Newcastle","Arsenal",5,"Fabian Schar","DC",TRUE,0,0,0,"F. Schar",1080,55,"Arsenal",1080
1081,585,57,44,13,43.26,62.696,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,113994,43.26,62.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7166666666667,2816659745,58,NA,NA,NA,178,56,NA,NA,NA,NA,NA,NA,21,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,NA,NA,NA,"Arsenal","Newcastle",19,"Leandro Trossard","FW",TRUE,0,0,0,"L. Trossard",1081,55,"Arsenal",1081
1082,585.5,57,45,13,43.26,62.696,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,113994,43.155,58.616,NA,NA,NA,NA,NA,586,NA,NA,NA,NA,57.7333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.01248344,0.01214719,-0.00033625,"Arsenal","Newcastle",19,"Leandro Trossard","FW",TRUE,0,1.5190593064801,-91.4741983384409,"L. Trossard",1082,55,"Arsenal",1082
1083,586,57,46,13,43.155,58.616,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 124, 35, 38, 216, 218)",TRUE,113994,35.385,55.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.75,2816659783,58,213,212,141,178,56,140,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.49","8.3","82.1",NA,"Back","33.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.0138454,0.01214719,-0.00169821,"Arsenal","Newcastle",19,"Leandro Trossard","FW",TRUE,-6.39301356052897,0,-160.261203449881,"L. Trossard",1083,55,"Arsenal",1083
1084,587,57,48,13,35.805,58.208,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,386519,28.875,58.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7833333333333,2816659813,58,213,212,141,178,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.08","6.9","86.2",NA,"Back","27.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.01214719,0.0105949,-0.00155229,"Arsenal","Newcastle",33,"Riccardo Calafiori","Sub",NA,-6.69861634086963,0,176.630631364207,"R. Calafiori",1084,55,"Arsenal",1084
1085,587.5,57,49.5,13,28.875,58.616,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,467918,30.66,55.624,NA,NA,NA,NA,NA,588,NA,NA,NA,NA,57.8083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.0105949,0.0105949,0,"Arsenal","Newcastle",49,"Myles Lewis-Skelly","DL",TRUE,0,2.58487866105558,-59.1800819427709,"M. Lewis-Skelly",1085,55,"Arsenal",1085
1086,588,57,51,13,30.66,55.624,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,467918,27.825,41.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8333333333333,2816659893,58,213,212,141,178,56,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.52","14.6","60.8",NA,"Back","26.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.0105949,0.01132376,0.00072886,"Arsenal","Newcastle",49,"Myles Lewis-Skelly","DL",TRUE,-0.102500935033504,0,-101.228891821539,"M. Lewis-Skelly",1086,55,"Arsenal",1086
1087,588.5,57,53.5,13,27.825,41.344,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,238940,34.44,31.076,NA,NA,NA,NA,NA,589,NA,NA,NA,NA,57.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.01132376,0.01132376,0,"Arsenal","Newcastle",5,"Thomas Partey","MC",TRUE,0,6.90308214430152,-57.2089680897738,"T. Partey",1087,55,"Arsenal",1087
1088,589,57,56,13,34.44,31.076,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 123, 124, 127, 39, 46, 36, 38, 216, 218)",TRUE,238940,66.465,3.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9166666666667,2816660053,58,213,212,141,178,56,140,1,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,11113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.58","42.1","5.6",NA,"Right","63.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 02:15:23",60160,"Emirates Stadium","Simon Hooper","1 : 0",13,23,0.01132376,0.0174506,0.00612684,"Arsenal","Newcastle",5,"Thomas Partey","MC",TRUE,21.666467512322,0,-40.4130590584038,"T. Partey",1088,55,"Arsenal",1088
