"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_PassEndX","type_value_StandingSave","type_value_Angle","type_value_Zone","type_value_Length","type_value_Longball","type_value_KeeperThrow","type_value_LayOff","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_MissLeft","type_value_RightFoot","type_value_CornerTaken","type_value_Cross","type_value_Chipped","type_value_OtherBodyPart","type_value_ShotAssist","type_value_KeyPass","type_value_BlockedY","type_value_GoalMouthY","type_value_GoalMouthZ","type_value_LowRight","type_value_RelatedEventId","type_value_Blocked","type_value_BoxLeft","type_value_RegularPlay","type_value_BlockedX","type_value_IndividualPlay","type_value_Assisted","type_value_OutfielderBlock","type_value_Foul","type_value_FreekickTaken","type_value_HeadPass","type_value_ThrowIn","type_value_LowCentre","type_value_LeftFoot","type_value_IntentionalAssist","type_value_BigChanceCreated","type_value_BigChance","type_value_SmallBoxRight","type_value_FirstTouch","type_value_Head","type_value_FromCorner","type_value_GoalKick","type_value_BoxCentre","type_value_LowLeft","type_value_OutOfBoxCentre","type_value_ParriedDanger","type_value_Hands","type_value_DivingSave","type_value_KeeperSaveObox","type_value_KeeperSaveInTheBox","type_value_BlockedCross","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LeadingToAttempt","type_value_BoxRight","type_value_MissHigh","type_value_HighRight","type_value_Collected","type_value_Feet","type_value_ParriedSafe","type_value_HighClaim","type_value_Throughball","type_value_HighLeft","type_value_MissRight","type_value_Volley","type_value_IntentionalGoalAssist","type_value_SetPiece","type_value_OverRun","type_value_Yellow","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_OutOfBoxRight","type_value_HighCentre","value_PassEndY","value_PassEndX","value_StandingSave","value_Angle","value_Zone","value_Length","value_Longball","value_KeeperThrow","value_LayOff","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_MissLeft","value_RightFoot","value_CornerTaken","value_Cross","value_Chipped","value_OtherBodyPart","value_ShotAssist","value_KeyPass","value_BlockedY","value_GoalMouthY","value_GoalMouthZ","value_LowRight","value_RelatedEventId","value_Blocked","value_BoxLeft","value_RegularPlay","value_BlockedX","value_IndividualPlay","value_Assisted","value_OutfielderBlock","value_Foul","value_FreekickTaken","value_HeadPass","value_ThrowIn","value_LowCentre","value_LeftFoot","value_IntentionalAssist","value_BigChanceCreated","value_BigChance","value_SmallBoxRight","value_FirstTouch","value_Head","value_FromCorner","value_GoalKick","value_BoxCentre","value_LowLeft","value_OutOfBoxCentre","value_ParriedDanger","value_Hands","value_DivingSave","value_KeeperSaveObox","value_KeeperSaveInTheBox","value_BlockedCross","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LeadingToAttempt","value_BoxRight","value_MissHigh","value_HighRight","value_Collected","value_Feet","value_ParriedSafe","value_HighClaim","value_Throughball","value_HighLeft","value_MissRight","value_Volley","value_IntentionalGoalAssist","value_SetPiece","value_OverRun","value_Yellow","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_TeamPlayerFormation","value_OutOfBoxRight","value_HighCentre","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1149,551,56,3,52,30.66,63.648,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,20874,30.66,63.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2786242241,61,NA,NA,NA,NA,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,NA,NA,NA,"Real Madrid","Rayo Vallecano",10,"Luka Modric","MC",TRUE,0,0,0,"L. Modric",1149,67,"Real Madrid",1149
1150,518,56,3,64,74.34,4.352,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,294123,74.34,4.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2786242229,61,NA,NA,178,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,"551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,NA,NA,NA,"Rayo Vallecano","Real Madrid",15,"Gerard Gumbau","DMC",TRUE,0,0,0,"G. Gumbau",1150,67,"Real Madrid",1150
1151,552,56,29,52,30.975,63.852,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 132, 36, 38, 216, 218)",TRUE,20874,38.955,57.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.4333333333333,2786242647,61,141,140,178,213,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85.2","37.1",NA,"5.65","Back","9.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,0.00977659,0.01214719,0.0023706,"Real Madrid","Rayo Vallecano",10,"Luka Modric","MC",TRUE,9.56889856255934,0,-36.5515141317447,"L. Modric",1151,67,"Real Madrid",1151
1152,837,56,36,52,45.78,58.208,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,353423,45.78,58.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.55,2786431687,61,NA,NA,178,NA,56,NA,NA,NA,NA,NA,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,NA,NA,NA,"Real Madrid","Rayo Vallecano",14,"Aurelien Tchouameni","MC",TRUE,0,0,0,"A. Tchouameni",1152,67,"Real Madrid",1152
1153,554,56,38,52,52.395,58.616,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,353423,52.395,58.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5833333333333,2786242797,61,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,NA,NA,NA,"Real Madrid","Rayo Vallecano",14,"Aurelien Tchouameni","MC",TRUE,0,0,0,"A. Tchouameni",1153,67,"Real Madrid",1153
1154,519,56,38,64,52.605,9.384,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,294123,52.605,9.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5833333333333,2786242703,61,NA,NA,178,NA,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,"554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,NA,NA,NA,"Rayo Vallecano","Real Madrid",15,"Gerard Gumbau","DMC",TRUE,0,0,0,"G. Gumbau",1154,67,"Real Madrid",1154
1155,556,56,53,52,46.935,60.656,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 132, 36, 38, 216, 218)",TRUE,20874,68.775,4.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8333333333333,2786243067,61,141,140,178,213,56,212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.9","65.5",NA,"5.08","Right","60.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,0.01248344,0.0174506,0.00496716,"Real Madrid","Rayo Vallecano",10,"Luka Modric","MC",TRUE,16.8642934250683,0,-68.9150571337686,"L. Modric",1155,67,"Real Madrid",1155
1156,556.5,56,57,52,68.775,4.012,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,347862,73.605,14.212,NA,NA,NA,NA,NA,557,NA,NA,NA,NA,60.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,0.02122129,0.02401521,0.00279392,"Real Madrid","Rayo Vallecano",11,"Rodrygo","MR",TRUE,0,9.91612220721034,64.6610684352448,"Rodrygo",1156,67,"Real Madrid",1156
1157,557,57,1,52,73.605,14.212,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,347862,69.93,19.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9666666666667,2786243121,62,141,140,178,213,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.3","66.6",NA,"2.20","Center","6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,0.02401521,0.0241224,0.00010719,"Real Madrid","Rayo Vallecano",11,"Rodrygo","MR",TRUE,-0.937129726320642,0,126.141624068318,"Rodrygo",1157,67,"Real Madrid",1157
1158,558,57,4,52,70.245,17.952,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,300713,72.45,14.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.0166666666667,2786243171,62,141,140,178,213,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.2","69.0",NA,"5.27","Center","4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,0.0241224,0.02401521,-0.00010719,"Real Madrid","Rayo Vallecano",9,"Kylian Mbappe","FW",TRUE,0.293866775444165,0,-58.05291380282,"K. Mbappe",1158,67,"Real Madrid",1158
1159,559,57,6,52,72.135,13.056,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,347862,74.445,2.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.05,2786243199,62,141,140,178,213,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.6","70.9",NA,"4.93","Right","10.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,0.02401521,0.02122129,-0.00279392,"Real Madrid","Rayo Vallecano",11,"Rodrygo","MR",TRUE,-4.95067576781824,0,-77.7150464919494,"Rodrygo",1159,67,"Real Madrid",1159
1160,560,57,8,52,74.445,2.448,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,144511,73.395,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.0833333333333,2786243231,62,141,140,178,213,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.0","69.9",NA,"1.75","Right","5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,0.02122129,0.02122129,0,"Real Madrid","Rayo Vallecano",17,"Lucas Vazquez","DR",TRUE,3.09815154997018,0,100.416028307571,"L. Vazquez",1160,67,"Real Madrid",1160
1161,561,57,10,52,73.395,8.16,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,347862,68.88,8.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1166666666667,2786243275,62,141,140,178,213,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.2","65.6",NA,"3.11","Right","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,0.02122129,0.02122129,0,"Real Madrid","Rayo Vallecano",11,"Rodrygo","MR",TRUE,-3.50848084843658,0,178.274668747467,"Rodrygo",1161,67,"Real Madrid",1161
1162,561.5,57,11,52,68.88,8.296,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,144511,74.235,16.252,NA,NA,NA,NA,NA,562,NA,NA,NA,NA,61.1333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,0.02122129,0.02401521,0.00279392,"Real Madrid","Rayo Vallecano",17,"Lucas Vazquez","DR",TRUE,0,8.81499466737684,56.0564129802482,"L. Vazquez",1162,67,"Real Madrid",1162
1163,562,57,12,52,74.235,16.252,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 35, 37, 217, 218)",TRUE,144511,71.925,20.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.15,2786243291,62,141,140,178,213,56,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.3","68.5",NA,"2.06","Center","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-10 10:54:26",74170,"Santiago Bernabéu","Francisco José Hernández Maeso","2 : 1",52,64,NA,NA,NA,"Real Madrid","Rayo Vallecano",17,"Lucas Vazquez","DR",TRUE,-0.167575229069726,0,117.958935276984,"L. Vazquez",1163,67,"Real Madrid",1163
