"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_Zone","type_value_StandingSave","type_value_PassEndY","type_value_Angle","type_value_PassEndX","type_value_Longball","type_value_HeadPass","type_value_Chipped","type_value_OtherBodyPart","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_IntentionalAssist","type_value_LeftFoot","type_value_Cross","type_value_ShotAssist","type_value_KeyPass","type_value_BoxCentre","type_value_LowCentre","type_value_RelatedEventId","type_value_GoalMouthZ","type_value_RegularPlay","type_value_GoalMouthY","type_value_FirstTouch","type_value_Assisted","type_value_BlockedY","type_value_BlockedX","type_value_Head","type_value_DivingSave","type_value_Collected","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_GoalKick","type_value_LayOff","type_value_RightFoot","type_value_HighClaim","type_value_KeeperThrow","type_value_BlockedCross","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_Foul","type_value_FreekickTaken","type_value_Yellow","type_value_FromCorner","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighLeft","type_value_SmallBoxRight","type_value_BigChance","type_value_LowLeft","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_Blocked","type_value_OutfielderBlock","type_value_ThrowinSetPiece","type_value_Throughball","type_value_BoxRight","type_value_HighRight","type_value_MissHigh","type_value_OverRun","type_value_LowRight","type_value_ParriedSafe","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_LeadingToAttempt","type_value_Volley","type_value_SixYardBlock","type_value_SmallBoxLeft","type_value_DeepBoxRight","type_value_FastBreak","type_value_Feet","type_value_HighCentre","value_Length","value_Zone","value_StandingSave","value_PassEndY","value_Angle","value_PassEndX","value_Longball","value_HeadPass","value_Chipped","value_OtherBodyPart","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_IntentionalAssist","value_LeftFoot","value_Cross","value_ShotAssist","value_KeyPass","value_BoxCentre","value_LowCentre","value_RelatedEventId","value_GoalMouthZ","value_RegularPlay","value_GoalMouthY","value_FirstTouch","value_Assisted","value_BlockedY","value_BlockedX","value_Head","value_DivingSave","value_Collected","value_Hands","value_KeeperSaveInTheBox","value_GoalKick","value_LayOff","value_RightFoot","value_HighClaim","value_KeeperThrow","value_BlockedCross","value_MissLeft","value_MissRight","value_CornerTaken","value_Foul","value_FreekickTaken","value_Yellow","value_FromCorner","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighLeft","value_SmallBoxRight","value_BigChance","value_LowLeft","value_OutOfBoxCentre","value_IndividualPlay","value_Blocked","value_OutfielderBlock","value_ThrowinSetPiece","value_Throughball","value_BoxRight","value_HighRight","value_MissHigh","value_OverRun","value_LowRight","value_ParriedSafe","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_LeadingToAttempt","value_Volley","value_SixYardBlock","value_SmallBoxLeft","value_DeepBoxRight","value_FastBreak","value_Feet","value_HighCentre","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
737,329,43,45,165,40.11,20.604,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,134666,58.17,21.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.75,2812602385,43,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.1","Center",NA,"31.3","0.04","55.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01269174,0.01685596,0.00416422,"Ipswich","Brentford",5,"Sam Morsy","DMC",TRUE,17.7325990370037,0,2.15629756744017,"S. Morsy",737,35,"Ipswich",737
738,329.5,43,47,165,58.17,21.284,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,430908,60.795,12.036,NA,NA,NA,NA,NA,330,NA,NA,NA,NA,43.7833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01685596,0.01870347,0.00184751,"Ipswich","Brentford",20,"Omari Hutchinson","AMR",TRUE,0,-0.835188273457689,-74.1536636597517,"O. Hutchinson",738,35,"Ipswich",738
739,330,43,49,165,60.795,12.036,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,430908,60.795,12.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8166666666667,2812602481,43,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",20,"Omari Hutchinson","AMR",TRUE,0,0,0,"O. Hutchinson",739,35,"Ipswich",739
740,364,43,56,189,81.27,50.728,"FirstHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,444304,81.27,50.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9333333333333,2812602687,43,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,"331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",18,"Yehor Yarmoliuk","DMC",TRUE,0,0,0,"Y. Yarmoliuk",740,35,"Ipswich",740
741,331,43,56,165,23.73,17.272,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,134666,23.73,17.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9333333333333,2812602743,43,NA,56,178,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",5,"Sam Morsy","DMC",TRUE,0,0,0,"S. Morsy",741,35,"Ipswich",741
742,331.5,43,57,165,23.73,17.272,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,381161,28.14,44.472,NA,NA,NA,NA,NA,332,NA,NA,NA,NA,43.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01001304,0.01110462,0.00109158,"Ipswich","Brentford",24,"Jacob Greaves","DL",TRUE,0,5.40361135955364,80.7906376473453,"J. Greaves",742,35,"Ipswich",742
743,332,43,58,165,28.14,44.472,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,381161,27.51,39.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9666666666667,2812602777,43,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5","Back",NA,"58.8","4.57","26.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01110462,0.01132376,0.00021914,"Ipswich","Brentford",24,"Jacob Greaves","DL",TRUE,-0.15059468414097,0,-97.9906446378548,"J. Greaves",743,35,"Ipswich",743
744,334,44,0,165,27.51,39.984,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,323713,34.545,29.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2812602889,44,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.4","Back",NA,"43.7","5.31","32.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01132376,0.01262646,0.0013027,"Ipswich","Brentford",14,"Jack Taylor","DMC",TRUE,7.13558373004142,0,-55.5834638844721,"J. Taylor",744,35,"Ipswich",744
745,334.5,44,1.5,165,34.545,29.716,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,256129,31.395,35.904,NA,NA,NA,NA,NA,335,NA,NA,NA,NA,44.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01262646,0.01132376,-0.0013027,"Ipswich","Brentford",10,"Conor Chaplin","AMC",TRUE,0,-3.04449838265909,116.978358918827,"C. Chaplin",745,35,"Ipswich",745
746,335,44,3,165,31.395,35.904,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,256129,22.26,48.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.05,2812603015,44,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.4","Back",NA,"71.1","2.20","21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01132376,0.01001304,-0.00131072,"Ipswich","Brentford",10,"Conor Chaplin","AMC",TRUE,-10.3452117190441,0,126.281972318448,"C. Chaplin",746,35,"Ipswich",746
747,336,44,8,165,23.835,47.124,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,231118,19.005,32.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1333333333333,2812603091,44,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.9","Back",NA,"48.5","4.38","18.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01001304,0.01016549,0.000152449999999998,"Ipswich","Brentford",15,"Cameron Burgess","DC",TRUE,-3.78185048213504,0,-108.854397546168,"C. Burgess",747,35,"Ipswich",747
748,337,44,10,165,19.005,32.98,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,362826,29.925,37.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1666666666667,2812603181,44,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.9","Back",NA,"55.4","0.41","28.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01016549,0.01132376,0.00115827,"Ipswich","Brentford",26,"Dara O'Shea","DC",TRUE,10.8363018602421,0,23.2517617109777,"D. O'Shea",748,35,"Ipswich",748
749,338,44,14,165,30.765,34.816,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,323713,30.345,7.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2333333333333,2812603327,44,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.8","Back",NA,"10.3","4.70","28.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01132376,0.00977659,-0.00154717,"Ipswich","Brentford",14,"Jack Taylor","DMC",TRUE,-5.14661640745433,0,-90.8651804381668,"J. Taylor",749,35,"Ipswich",749
750,338.5,44,16.5,165,30.345,7.004,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,299271,39.06,5.372,NA,NA,NA,NA,NA,339,NA,NA,NA,NA,44.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.00977659,0.01126267,0.00148608,"Ipswich","Brentford",40,"Axel Tuanzebe","DR",TRUE,0,7.49976032366476,-10.6065555595842,"A. Tuanzebe",750,35,"Ipswich",750
751,339,44,19,165,39.06,5.372,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,299271,44.205,19.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3166666666667,2812603505,44,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.2","Back",NA,"28.9","1.22","42.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01126267,0.01429128,0.00302861,"Ipswich","Brentford",40,"Axel Tuanzebe","DR",TRUE,9.42117340765405,0,70.1862067545044,"A. Tuanzebe",751,35,"Ipswich",751
752,339.5,44,21.5,165,44.205,19.652,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,134666,63.525,12.24,NA,NA,NA,NA,NA,340,NA,NA,NA,NA,44.3583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01429128,0.01870347,0.00441219,"Ipswich","Brentford",5,"Sam Morsy","DMC",TRUE,0,15.6285019339285,-20.9890058319537,"S. Morsy",752,35,"Ipswich",752
