"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_StandingSave","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_PassEndX","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Head","type_value_ThrowIn","type_value_GoalMouthZ","type_value_BoxCentre","type_value_GoalMouthY","type_value_ThrowinSetPiece","type_value_BlockedX","type_value_LeftFoot","type_value_FirstTouch","type_value_BlockedY","type_value_Blocked","type_value_LowCentre","type_value_Volley","type_value_OtherBodyPart","type_value_OutfielderBlock","type_value_LayOff","type_value_Chipped","type_value_HeadPass","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_RightFoot","type_value_IndividualPlay","type_value_BoxRight","type_value_RegularPlay","type_value_RelatedEventId","type_value_GoalKick","type_value_MissHigh","type_value_Foul","type_value_FreekickTaken","type_value_Cross","type_value_LastMan","type_value_IntentionalAssist","type_value_SetPiece","type_value_MissLeft","type_value_BlockedCross","type_value_HighCentre","type_value_ParriedSafe","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_OverRun","type_value_HighClaim","type_value_KeeperThrow","type_value_BoxLeft","type_value_DivingSave","type_value_ParriedDanger","type_value_LowRight","type_value_OutOfBoxCentre","type_value_LowLeft","type_value_Collected","type_value_IndirectFreekickTaken","type_value_Obstruction","type_value_Yellow","type_value_KeeperSaveObox","type_value_PlayerCaughtOffside","type_value_LeadingToGoal","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_HighRight","type_value_MissRight","type_value_CornerTaken","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_FastBreak","type_value_SmallBoxRight","type_value_SixYardBlock","type_value_FromCorner","type_value_LeadingToAttempt","value_Length","value_StandingSave","value_Zone","value_Angle","value_PassEndY","value_PassEndX","value_Longball","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Head","value_ThrowIn","value_GoalMouthZ","value_BoxCentre","value_GoalMouthY","value_ThrowinSetPiece","value_BlockedX","value_LeftFoot","value_FirstTouch","value_BlockedY","value_Blocked","value_LowCentre","value_Volley","value_OtherBodyPart","value_OutfielderBlock","value_LayOff","value_Chipped","value_HeadPass","value_ShotAssist","value_KeyPass","value_Assisted","value_RightFoot","value_IndividualPlay","value_BoxRight","value_RegularPlay","value_RelatedEventId","value_GoalKick","value_MissHigh","value_Foul","value_FreekickTaken","value_Cross","value_LastMan","value_IntentionalAssist","value_SetPiece","value_MissLeft","value_BlockedCross","value_HighCentre","value_ParriedSafe","value_Hands","value_KeeperSaveInTheBox","value_OverRun","value_HighClaim","value_KeeperThrow","value_BoxLeft","value_DivingSave","value_ParriedDanger","value_LowRight","value_OutOfBoxCentre","value_LowLeft","value_Collected","value_IndirectFreekickTaken","value_Obstruction","value_Yellow","value_KeeperSaveObox","value_PlayerCaughtOffside","value_LeadingToGoal","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_HighRight","value_MissRight","value_CornerTaken","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamFormation","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamPlayerFormation","value_FastBreak","value_SmallBoxRight","value_SixYardBlock","value_FromCorner","value_LeadingToAttempt","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
960,383,45,9,165,49.455,39.168,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 124, 36, 38, 216, 218)",TRUE,317547,65.415,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.15,2818922443,45,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.6",NA,"Right","5.28","21.0","62.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"Ipswich","West Ham",27,"George Hirst","FW",TRUE,11.5599016222132,0,-57.3290473647272,"G. Hirst",960,52,"West Ham",960
961,506,45,15,29,31.71,56.236,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,459708,4.41,47.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.25,2818922527,45,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.6",NA,"Back","3.45","70.0","4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.0105949,0.0088799,-0.001715,"West Ham","Ipswich",57,"Ollie Scarles","ML",TRUE,-24.9162848094017,0,-162.445910077298,"O. Scarles",961,52,"West Ham",961
962,506.5,45,17,29,4.41,47.6,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,20973,3.78,51.952,NA,NA,NA,NA,NA,507,NA,NA,NA,NA,45.2833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.0088799,0.00750072,-0.00137918,"West Ham","Ipswich",1,"Lukasz Fabianski","GK",TRUE,0,-1.29441186456098,98.2369767144051,"L. Fabianski",962,52,"West Ham",962
963,507,45,19,29,3.78,51.952,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 36, 37, 216, 218)",TRUE,20973,48.615,62.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3166666666667,2818922601,45,212,178,56,213,141,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46.0",NA,"Back","0.23","91.8","46.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00750072,0.01248344,0.00498272,"West Ham","Ipswich",1,"Lukasz Fabianski","GK",TRUE,39.6554081509606,0,13.1467470353779,"L. Fabianski",963,52,"West Ham",963
964,508,45,22,29,47.25,62.424,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,143595,47.25,62.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3666666666667,2818922603,45,NA,NA,56,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,"384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"West Ham","Ipswich",28,"Tomas Soucek","MC",TRUE,0,0,0,"T. Soucek",964,52,"West Ham",964
965,384,45,22,165,57.75,5.576,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,299271,57.75,5.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3666666666667,2818922609,45,NA,178,56,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,"508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"Ipswich","West Ham",40,"Axel Tuanzebe","DR",TRUE,0,0,0,"A. Tuanzebe",965,53,"Ipswich",965
966,509,45,55,29,48.93,64.872,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 133, 36, 38, 217, 218)",TRUE,368310,83.79,40.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9166666666667,2818923027,45,212,178,56,213,141,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.5",NA,"Center","5.67","59.7","79.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"West Ham","Ipswich",26,"Maximilian Kilman","DC",TRUE,41.7952650199395,0,-34.8527953482167,"M. Kilman",966,53,"Ipswich",966
967,385,45,57,165,23.625,22.644,"FirstHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,362826,23.625,22.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.95,2818923035,45,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"Ipswich","West Ham",26,"Dara O'Shea","DC",TRUE,0,0,0,"D. O'Shea",967,53,"Ipswich",967
968,385.5,45,58,165,23.625,22.644,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,381161,12.6,31.552,NA,NA,NA,NA,NA,386,NA,NA,NA,NA,45.9666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01001304,0.01082722,0.000814179999999999,"Ipswich","West Ham",24,"Jacob Greaves","DC",TRUE,0,-10.2688698539707,141.0624176296,"J. Greaves",968,53,"Ipswich",968
969,386,45,59,165,12.6,31.552,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 215)",TRUE,381161,9.765,3.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9833333333333,2818923097,45,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.4",NA,"Back","4.61","4.9","9.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"Ipswich","West Ham",24,"Jacob Greaves","DC",TRUE,0,0,-95.7367248435015,"J. Greaves",969,53,"Ipswich",969
970,386.5,46,2,165,9.765,3.332,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,430908,5.25,6.188,NA,NA,NA,NA,NA,388,NA,NA,NA,NA,46.0333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00779616,0.00638303,-0.00141313,"Ipswich","West Ham",20,"Omari Hutchinson","AMR",TRUE,0,-3.50352663123209,147.684267688107,"O. Hutchinson",970,53,"Ipswich",970
971,388,46,5,165,5.25,6.188,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,430908,13.125,13.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0833333333333,2818923151,46,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.0",NA,"Back","0.77","20.3","12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00638303,0.00878589,0.00240286,"Ipswich","West Ham",20,"Omari Hutchinson","AMR",TRUE,9.48611047588903,0,44.0421390238316,"O. Hutchinson",971,53,"Ipswich",971
972,389,46,6,165,13.02,13.804,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,134666,3.675,7.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1,2818923193,46,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.4",NA,"Back","3.76","10.6","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00878589,0.00638303,-0.00240286,"Ipswich","West Ham",5,"Sam Morsy","DMC",TRUE,-10.6361699704131,0,-144.784332802807,"S. Morsy",972,53,"Ipswich",972
973,389.5,46,8,165,3.675,7.208,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,430908,3.885,17.136,NA,NA,NA,NA,NA,390,NA,NA,NA,NA,46.1333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00638303,0.00750072,0.00111769,"Ipswich","West Ham",20,"Omari Hutchinson","AMR",TRUE,0,2.29563776477447,88.7882433812154,"O. Hutchinson",973,53,"Ipswich",973
974,390,46,10,165,3.885,17.136,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 124, 36, 37, 215, 218)",TRUE,430908,14.07,44.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1666666666667,2818923229,46,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.8",NA,"Back","1.21","64.8","13.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.0088799,0.00977745,0.00089755,"Ipswich","West Ham",20,"Omari Hutchinson","AMR",TRUE,11.0264075331229,0,69.2818362413574,"O. Hutchinson",974,53,"Ipswich",974
975,390.5,46,12,165,14.07,44.064,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,366211,13.965,50.864,NA,NA,NA,NA,NA,391,NA,NA,NA,NA,46.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00977745,0.00878589,-0.000991560000000001,"Ipswich","West Ham",3,"Leif Davis","DL",TRUE,0,-1.0985915504445,90.8846439384202,"L. Davis",975,53,"Ipswich",975
