"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_Length","type_value_PassEndX","type_value_StandingSave","type_value_Zone","type_value_Angle","type_value_Longball","type_value_Chipped","type_value_HeadPass","type_value_GoalKick","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_LayOff","type_value_ShotAssist","type_value_KeyPass","type_value_RightFoot","type_value_FirstTouch","type_value_RelatedEventId","type_value_GoalMouthY","type_value_RegularPlay","type_value_IndividualPlay","type_value_Assisted","type_value_GoalMouthZ","type_value_OutOfBoxCentre","type_value_MissHigh","type_value_Cross","type_value_Head","type_value_Foul","type_value_FreekickTaken","type_value_IntentionalAssist","type_value_BigChanceCreated","type_value_SetPiece","type_value_BigChance","type_value_BoxCentre","type_value_BlockedX","type_value_LeftFoot","type_value_BoxRight","type_value_LowCentre","type_value_BlockedY","type_value_ParriedSafe","type_value_Hands","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_OverRun","type_value_BlockedCross","type_value_OtherBodyPart","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_MissRight","type_value_DeepBoxLeft","type_value_LowRight","type_value_SmallBoxCentre","type_value_KeeperThrow","type_value_MissLeft","type_value_CornerTaken","type_value_HighLeft","type_value_Throughball","type_value_Volley","type_value_FromCorner","type_value_Blocked","type_value_SmallBoxRight","type_value_SixYardBlock","type_value_OutfielderBlock","type_value_PlayerPosition","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_JerseyNumber","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_Collected","type_value_FormationSlot","type_value_Feet","type_value_LeadingToAttempt","type_value_IntentionalGoalAssist","type_value_Yellow","type_value_SmallBoxLeft","type_value_LowLeft","type_value_HighClaim","type_value_OneOnOne","type_value_FastBreak","type_value_ParriedDanger","type_value_KeeperSaveInSixYard","type_value_LastMan","type_value_ThirtyFivePlusCentre","value_PassEndY","value_Length","value_PassEndX","value_StandingSave","value_Zone","value_Angle","value_Longball","value_Chipped","value_HeadPass","value_GoalKick","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_LayOff","value_ShotAssist","value_KeyPass","value_RightFoot","value_FirstTouch","value_RelatedEventId","value_GoalMouthY","value_RegularPlay","value_IndividualPlay","value_Assisted","value_GoalMouthZ","value_OutOfBoxCentre","value_MissHigh","value_Cross","value_Head","value_Foul","value_FreekickTaken","value_IntentionalAssist","value_BigChanceCreated","value_SetPiece","value_BigChance","value_BoxCentre","value_BlockedX","value_LeftFoot","value_BoxRight","value_LowCentre","value_BlockedY","value_ParriedSafe","value_Hands","value_DivingSave","value_KeeperSaveInTheBox","value_OverRun","value_BlockedCross","value_OtherBodyPart","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_MissRight","value_DeepBoxLeft","value_LowRight","value_SmallBoxCentre","value_KeeperThrow","value_MissLeft","value_CornerTaken","value_HighLeft","value_Throughball","value_Volley","value_FromCorner","value_Blocked","value_SmallBoxRight","value_SixYardBlock","value_OutfielderBlock","value_PlayerPosition","value_TeamPlayerFormation","value_CaptainPlayerId","value_JerseyNumber","value_InvolvedPlayers","value_TeamFormation","value_Collected","value_FormationSlot","value_Feet","value_LeadingToAttempt","value_IntentionalGoalAssist","value_Yellow","value_SmallBoxLeft","value_LowLeft","value_HighClaim","value_OneOnOne","value_FastBreak","value_ParriedDanger","value_KeeperSaveInSixYard","value_LastMan","value_ThirtyFivePlusCentre","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
883,396.5,44,9.5,32,9.975,23.188,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,349932,14.91,29.58,NA,NA,NA,NA,NA,397,NA,NA,NA,NA,44.1583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.00977745,0.01082722,0.00104977,"Man Utd","West Ham",3,"Noussair Mazraoui","DC",TRUE,0,5.43975789439325,52.3297477167587,"N. Mazraoui",883,54,"Man Utd",883
884,397,44,12,32,14.91,29.58,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,349932,25.725,55.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2,2813561173,44,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81.8","28.2","24.5",NA,"Back","1.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01082722,0.00942382,-0.0014034,"Man Utd","West Ham",3,"Noussair Mazraoui","DC",TRUE,8.02705917585644,0,67.448901894786,"N. Mazraoui",884,54,"Man Utd",884
885,397.5,44,17,32,25.725,55.624,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,118244,49.77,62.288,NA,NA,NA,NA,NA,398,NA,NA,NA,NA,44.2833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.00942382,0.01248344,0.00305962,"Man Utd","West Ham",23,"Luke Shaw","DC",TRUE,0,20.1183911346182,15.4905543794616,"L. Shaw",885,54,"Man Utd",885
886,398,44,22,32,49.77,62.288,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 205, 36, 38, 217, 218)",TRUE,118244,84.42,51.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3666666666667,2813561209,44,141,212,140,178,56,213,1,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75.9","36.3","80.4",NA,"Center","5.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01248344,0.02953272,0.01704928,"Man Utd","West Ham",23,"Luke Shaw","DC",TRUE,34.9656647595177,0,-17.1245712455555,"L. Shaw",886,54,"Man Utd",886
887,398.5,44,24,32,84.42,51.612,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,439584,89.985,51.612,NA,NA,NA,NA,NA,399,NA,NA,NA,NA,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.02953272,0.04066992,0.0111372,"Man Utd","West Ham",9,"Rasmus Hojlund","FW",TRUE,0,3.94350542349992,0,"R. Hojlund",887,54,"Man Utd",887
888,399,44,26,32,89.985,51.612,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 35, 38, 217, 218)",TRUE,439584,87.885,45.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4333333333333,2813561217,44,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67.0","6.4","83.7",NA,"Center","4.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,NA,NA,NA,"Man Utd","West Ham",9,"Rasmus Hojlund","FW",TRUE,2.49048929981076,0,-109.136402387214,"R. Hojlund",888,54,"Man Utd",888
889,419,44,28,29,21.315,26.248,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,361710,43.155,46.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4666666666667,2813561265,44,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.1","30.1","41.1",NA,"Back","0.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01016549,0.01269174,0.00252625,"West Ham","Man Utd",25,"Jean-Clair Todibo","DC",TRUE,20.8491955658304,0,43.5201657485456,"J. Todibo",889,55,"West Ham",889
890,420,44,30,29,43.155,46.988,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 216, 218)",TRUE,400166,39.27,46.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,2813561277,44,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.1","3.9","37.4",NA,"Back","3.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01269174,0.01269174,0,"West Ham","Man Utd",14,"Mohammed Kudus","FW",TRUE,-3.80681996879039,0,180,"M. Kudus",890,55,"West Ham",890
891,421,44,31,29,37.905,46.92,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 124, 36, 38, 216, 218)",TRUE,331924,38.115,36.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5166666666667,2813561299,44,141,212,140,178,56,213,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53.1","10.8","36.3",NA,"Back","4.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01269174,0.01262646,-6.52799999999992e-05,"West Ham","Man Utd",29,"Aaron Wan-Bissaka","ML",TRUE,1.40942250949877,0,-88.8872918043515,"A. Wan-Bissaka",891,55,"West Ham",891
892,421.5,44,32,29,38.115,36.108,"FirstHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,400166,50.715,23.46,NA,NA,NA,NA,NA,423,NA,NA,NA,NA,44.5333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01262646,0.01429128,0.00166482,"West Ham","Man Utd",14,"Mohammed Kudus","FW",TRUE,0,11.619450737993,-45.1089272062443,"M. Kudus",892,55,"West Ham",892
893,400,44,33,32,70.77,29.648,"FirstHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,123761,70.77,29.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.55,2813561317,44,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,NA,NA,NA,"Man Utd","West Ham",8,"Bruno Fernandes","MC",TRUE,0,0,0,"B. Fernandes",893,55,"West Ham",893
894,422,44,33,29,34.23,38.352,"FirstHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,400166,34.23,38.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.55,2813561345,44,NA,NA,NA,178,56,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,NA,NA,NA,"West Ham","Man Utd",14,"Mohammed Kudus","FW",TRUE,0,0,0,"M. Kudus",894,55,"West Ham",894
895,422.5,44,34.5,29,34.23,38.352,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,400166,50.715,23.46,NA,NA,NA,NA,NA,423,NA,NA,NA,NA,44.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01132376,0.01429128,0.00296752,"West Ham","Man Utd",14,"Mohammed Kudus","FW",TRUE,0,15.6049271094831,-42.0936074833347,"M. Kudus",895,55,"West Ham",895
896,423,44,36,29,50.715,23.46,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,400166,68.985,11.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6,2813561467,44,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.2","22.1","65.7",NA,"Right","5.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01429128,0.01870347,0.00441219,"West Ham","Man Utd",14,"Mohammed Kudus","FW",TRUE,12.5747093243128,0,-34.2594264019687,"M. Kudus",896,55,"West Ham",896
897,423.5,44,40,29,68.985,11.016,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,322596,99.435,19.652,NA,NA,NA,NA,NA,424,NA,NA,NA,NA,44.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01870347,0.06442595,0.04572248,"West Ham","Man Utd",20,"Jarrod Bowen","FW",TRUE,0,27.3346277477446,15.8339982180697,"J. Bowen",897,55,"West Ham",897
