"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_PassEndY","type_value_PassEndX","type_value_Length","type_value_Angle","type_value_Zone","type_value_Chipped","type_value_Longball","type_value_Head","type_value_ThrowIn","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_GoalKick","type_value_HeadPass","type_value_OtherBodyPart","type_value_LeftFoot","type_value_Cross","type_value_KeeperThrow","type_value_Foul","type_value_FreekickTaken","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LayOff","type_value_RightFoot","type_value_MissLeft","type_value_CornerTaken","type_value_Throughball","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_BoxLeft","type_value_MissRight","type_value_GoalMouthY","type_value_GoalMouthZ","type_value_Assisted","type_value_RegularPlay","type_value_FirstTouch","type_value_RelatedEventId","type_value_Volley","type_value_BoxCentre","type_value_MissHigh","type_value_BigChanceCreated","type_value_BigChance","type_value_LeadingToAttempt","type_value_LowCentre","type_value_BlockedY","type_value_BlockedX","type_value_DivingSave","type_value_Hands","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_LastMan","type_value_IntentionalGoalAssist","type_value_IndividualPlay","type_value_OneOnOne","type_value_BoxRight","type_value_Blocked","type_value_OutOfBoxCentre","type_value_OutfielderBlock","type_value_FromCorner","type_value_LowRight","type_value_BlockedCross","type_value_HighCentre","type_value_Yellow","type_value_HighRight","type_value_Collected","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_ThrowinSetPiece","type_value_LowLeft","type_value_SmallBoxCentre","type_value_OverRun","type_value_DirectFreekick","value_StandingSave","value_PassEndY","value_PassEndX","value_Length","value_Angle","value_Zone","value_Chipped","value_Longball","value_Head","value_ThrowIn","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_GoalKick","value_HeadPass","value_OtherBodyPart","value_LeftFoot","value_Cross","value_KeeperThrow","value_Foul","value_FreekickTaken","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LayOff","value_RightFoot","value_MissLeft","value_CornerTaken","value_Throughball","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_BoxLeft","value_MissRight","value_GoalMouthY","value_GoalMouthZ","value_Assisted","value_RegularPlay","value_FirstTouch","value_RelatedEventId","value_Volley","value_BoxCentre","value_MissHigh","value_BigChanceCreated","value_BigChance","value_LeadingToAttempt","value_LowCentre","value_BlockedY","value_BlockedX","value_DivingSave","value_Hands","value_ParriedSafe","value_KeeperSaveInTheBox","value_LastMan","value_IntentionalGoalAssist","value_IndividualPlay","value_OneOnOne","value_BoxRight","value_Blocked","value_OutOfBoxCentre","value_OutfielderBlock","value_FromCorner","value_LowRight","value_BlockedCross","value_HighCentre","value_Yellow","value_HighRight","value_Collected","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_InvolvedPlayers","value_CaptainPlayerId","value_TeamFormation","value_TeamPlayerFormation","value_ThrowinSetPiece","value_LowLeft","value_SmallBoxCentre","value_OverRun","value_DirectFreekick","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
845,388,46,49,183,58.695,23.324,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,399826,51.765,37.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8833333333333,2809614163,49,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54.6","49.3","15.4","2.04","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01685596,0.01484598,-0.00200998,"Bournemouth","Arsenal",27,"Illia Zabarnyi","DC",TRUE,-5.80703348960867,0,116.657950616566,"I. Zabarnyi",845,47,"Bournemouth",845
846,388.5,46,50,183,51.765,37.128,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,315275,50.82,31.484,NA,NA,NA,NA,NA,389,NA,NA,NA,NA,48.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01689528,0.01484598,-0.0020493,"Bournemouth","Arsenal",12,"Tyler Adams","DMC",TRUE,0,-0.911568438477858,-99.5051183236941,"T. Adams",846,47,"Bournemouth",846
847,389,46,51,183,50.82,31.484,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,315275,57.015,7.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.9166666666667,2809614215,49,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.9","54.3","24.9","4.96","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01484598,0.01473596,-0.000110020000000001,"Bournemouth","Arsenal",12,"Tyler Adams","DMC",TRUE,-0.620358310113517,0,-75.5679370638641,"T. Adams",847,47,"Bournemouth",847
848,389.5,46,52.5,183,57.015,7.412,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,371039,60.585,6.188,NA,NA,NA,NA,NA,390,NA,NA,NA,NA,48.9416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01473596,0.0174506,0.00271464,"Bournemouth","Arsenal",22,"Julian Araujo","DR",TRUE,0,2.45455140894101,-18.9246444160512,"J. Araujo",848,47,"Bournemouth",848
849,390,46,54,183,60.585,6.188,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,371039,70.77,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.9666666666667,2809614273,49,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5","67.4","11.1","5.87","Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.0174506,0.02122129,0.00377069,"Bournemouth","Arsenal",22,"Julian Araujo","DR",TRUE,5.34058935852249,0,-23.7805932441251,"J. Araujo",849,47,"Bournemouth",849
850,390.5,46,55.5,183,70.77,1.7,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,344314,66.15,3.536,NA,NA,NA,NA,NA,391,NA,NA,NA,NA,48.9916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.02122129,0.0174506,-0.00377069,"Bournemouth","Arsenal",16,"Marcus Tavernier","AMR",TRUE,0,-2.30620168749128,158.326998589816,"M. Tavernier",850,47,"Bournemouth",850
851,391,46,57,183,66.15,3.536,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,344314,39.69,20.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0166666666667,2809614335,49,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.7","37.8","31.3","2.58","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.0174506,0.01269174,-0.00475886,"Bournemouth","Arsenal",16,"Marcus Tavernier","AMR",TRUE,-17.3830699405664,0,147.804266065287,"M. Tavernier",851,47,"Bournemouth",851
852,391.5,46,58.5,183,39.69,20.196,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,399826,39.48,24.888,NA,NA,NA,NA,NA,392,NA,NA,NA,NA,49.0416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01269174,0.01269174,0,"Bournemouth","Arsenal",27,"Illia Zabarnyi","DC",TRUE,0,0.602298656878176,92.5626788424959,"I. Zabarnyi",852,47,"Bournemouth",852
853,392,47,0,183,39.48,24.888,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,399826,46.83,51.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0666666666667,2809614389,50,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75.6","44.6","27.5","1.30","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01269174,0.0138454,0.00115366,"Bournemouth","Arsenal",27,"Illia Zabarnyi","DC",TRUE,5.43165683352138,0,74.5093229607703,"I. Zabarnyi",853,47,"Bournemouth",853
854,393,47,3,183,46.83,51.408,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,468852,60.375,63.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1166666666667,2809614477,50,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93.2","57.5","18.1","0.72","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.0138454,0.01473596,0.000890559999999999,"Bournemouth","Arsenal",2,"Dean Huijsen","DC",TRUE,7.29289734115598,0,41.4629547925409,"D. Huijsen",854,47,"Bournemouth",854
855,394,47,8,183,59.01,62.764,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,424273,33.705,60.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2,2809614627,50,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89.0","32.1","25.4","3.23","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01473596,0.00977659,-0.00495937,"Bournemouth","Arsenal",3,"Milos Kerkez","DL",TRUE,-21.823316089163,0,-174.932373472129,"M. Kerkez",855,47,"Bournemouth",855
856,394.5,47,11,183,33.705,60.52,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,468852,34.965,56.032,NA,NA,NA,NA,NA,395,NA,NA,NA,NA,49.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.00977659,0.01214719,0.0023706,"Bournemouth","Arsenal",2,"Dean Huijsen","DC",TRUE,0,2.64891804274917,-74.317984540096,"D. Huijsen",856,47,"Bournemouth",856
857,395,47,14,183,34.965,56.032,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,468852,30.45,47.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3,2809614715,50,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.7","29.0","9.7","4.23","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01214719,0.01110462,-0.00104257,"Bournemouth","Arsenal",2,"Dean Huijsen","DC",TRUE,-2.32527947420661,0,-117.601085358198,"D. Huijsen",857,47,"Bournemouth",857
858,395.5,47,16,183,30.45,47.396,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,315275,26.145,40.12,NA,NA,NA,NA,NA,396,NA,NA,NA,NA,49.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01110462,0.01132376,0.00021914,"Bournemouth","Arsenal",12,"Tyler Adams","DMC",TRUE,0,-3.34812076002554,-120.611582831688,"T. Adams",858,47,"Bournemouth",858
859,396,47,18,183,26.145,40.12,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,315275,12.915,25.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3666666666667,2809614823,50,178,141,140,212,213,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.2","12.3","19.4","3.96","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01132376,0.01082722,-0.00049654,"Bournemouth","Arsenal",12,"Tyler Adams","DMC",TRUE,-13.3417995765229,0,-133.087641756449,"T. Adams",859,47,"Bournemouth",859
860,396.5,47,20,183,12.915,25.976,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,113880,14.07,20.672,NA,NA,NA,NA,NA,397,NA,NA,NA,NA,49.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 06:25:59",60110,"Emirates Stadium","Jarred Gillett","1 : 2",13,183,0.01082722,0.00977745,-0.00104977,"Bournemouth","Arsenal",13,"Kepa Arrizabalaga","GK",TRUE,0,0.532351664986805,-77.7150464919494,"K. Arrizabalaga",860,47,"Bournemouth",860
