"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndX","type_value_Angle","type_value_Zone","type_value_PassEndY","type_value_Length","type_value_StandingSave","type_value_Longball","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Head","type_value_HeadPass","type_value_Chipped","type_value_ThrowIn","type_value_Throughball","type_value_RightFoot","type_value_Cross","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_KeeperThrow","type_value_LastMan","type_value_LayOff","type_value_RegularPlay","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_LowRight","type_value_BigChance","type_value_BoxCentre","type_value_GoalMouthZ","type_value_Assisted","type_value_RelatedEventId","type_value_GoalKick","type_value_HighClaim","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_FreekickTaken","type_value_LeftFoot","type_value_OtherBodyPart","type_value_FromCorner","type_value_BoxLeft","type_value_MissHigh","type_value_Foul","type_value_FirstTouch","type_value_GoalDisallowed","type_value_SmallBoxCentre","type_value_BlockedX","type_value_BlockedY","type_value_LowCentre","type_value_Feet","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_AerialFoul","type_value_Blocked","type_value_SetPiece","type_value_OutfielderBlock","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_SixYardBlock","type_value_BoxRight","type_value_OverRun","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_HighCentre","type_value_Hands","type_value_Collected","type_value_KeeperSaveObox","type_value_Volley","type_value_Yellow","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_DivingSave","type_value_OneOnOne","type_value_LowLeft","type_value_ThrowinSetPiece","type_value_ParriedDanger","type_value_Red","type_value_HighLeft","type_value_FastBreak","value_PassEndX","value_Angle","value_Zone","value_PassEndY","value_Length","value_StandingSave","value_Longball","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_Head","value_HeadPass","value_Chipped","value_ThrowIn","value_Throughball","value_RightFoot","value_Cross","value_MissLeft","value_MissRight","value_CornerTaken","value_KeeperThrow","value_LastMan","value_LayOff","value_RegularPlay","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_IntentionalGoalAssist","value_KeyPass","value_GoalMouthY","value_LowRight","value_BigChance","value_BoxCentre","value_GoalMouthZ","value_Assisted","value_RelatedEventId","value_GoalKick","value_HighClaim","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_FreekickTaken","value_LeftFoot","value_OtherBodyPart","value_FromCorner","value_BoxLeft","value_MissHigh","value_Foul","value_FirstTouch","value_GoalDisallowed","value_SmallBoxCentre","value_BlockedX","value_BlockedY","value_LowCentre","value_Feet","value_ParriedSafe","value_KeeperSaveInTheBox","value_AerialFoul","value_Blocked","value_SetPiece","value_OutfielderBlock","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_SixYardBlock","value_BoxRight","value_OverRun","value_IndividualPlay","value_OutOfBoxCentre","value_HighCentre","value_Hands","value_Collected","value_KeeperSaveObox","value_Volley","value_Yellow","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_DivingSave","value_OneOnOne","value_LowLeft","value_ThrowinSetPiece","value_ParriedDanger","value_Red","value_HighLeft","value_FastBreak","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
814,295,39,13,162,5.25,34.612,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 133, 36, 38, 217, 218)",TRUE,304008,71.4,24.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2166666666667,2818915959,39,140,213,56,141,212,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68.0","6.14","Center","36.5","66.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Crystal Palace","Liverpool",1,"Dean Henderson","GK",TRUE,64.9203916394421,0,-8.4201885227583,"D. Henderson",814,51,"Liverpool",814
815,480,39,17,26,34.86,40.324,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 216)",TRUE,95408,41.265,33.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2833333333333,2818915969,39,140,213,56,141,212,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.3","5.46","Back","49.1","9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Liverpool","Crystal Palace",4,"Virgil van Dijk","DC",TRUE,0,0,-47.2792900202511,"V. v. Dijk",815,51,"Liverpool",815
816,481,39,19,26,41.37,30.872,"FirstHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,363884,41.37,30.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3166666666667,2818916057,39,NA,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Liverpool","Crystal Palace",38,"Ryan Gravenberch","DMC",TRUE,0,0,0,"R. Gravenberch",816,51,"Liverpool",816
817,296,39,19,162,63.63,37.128,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,344166,63.63,37.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3166666666667,2818916087,39,NA,NA,56,NA,NA,178,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Crystal Palace","Liverpool",18,"Daichi Kamada","MC",TRUE,0,0,0,"D. Kamada",817,51,"Liverpool",817
818,298,39,21,162,63.63,37.4,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,344166,63.63,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.35,2818916115,39,NA,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Crystal Palace","Liverpool",18,"Daichi Kamada","MC",TRUE,0,0,0,"D. Kamada",818,51,"Liverpool",818
819,482,39,21,26,41.37,30.6,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,363884,41.37,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.35,2818916079,39,NA,NA,56,NA,NA,178,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Liverpool","Crystal Palace",38,"Ryan Gravenberch","DMC",TRUE,0,0,0,"R. Gravenberch",819,51,"Liverpool",819
820,299,40,12,162,69.405,34.272,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 124, 133, 36, 37, 217, 218)",TRUE,332403,95.025,42.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2,2818916989,40,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90.5","0.32","Center","62.7","27.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Crystal Palace","Liverpool",10,"Eberechi Eze","AMC",TRUE,22.4020587483759,0,18.0799809203252,"E. Eze",820,51,"Liverpool",820
821,483,40,14,26,11.445,24.276,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,355354,31.92,22.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2333333333333,2818916995,40,140,213,56,141,212,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.4","6.17","Back","32.4","20.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Liverpool","Crystal Palace",17,"Curtis Jones","DMC",TRUE,0,0,-6.25448728383553,"C. Jones",821,51,"Liverpool",821
822,300,40,17,162,88.2,43.316,"FirstHalf","SavedShot","Successful",NA,NA,NA,"c(91, 10, 1, 5, 11, 13)",TRUE,108638,88.2,43.316,85.6,63.2,18.1,32.708,TRUE,NA,NA,NA,NA,NA,40.2833333333333,2818917049,40,NA,NA,56,NA,NA,178,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,80,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,64,NA,NA,NA,NA,NA,146,147,NA,NA,NA,NA,NA,82,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48.1",NA,NA,NA,"18.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85.6","63.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Crystal Palace","Liverpool",19,"Will Hughes","MC",TRUE,0,0,0,"W. Hughes",822,51,"Liverpool",822
823,484,40,17,26,15.12,25.024,"FirstHalf","Save","Successful",NA,NA,NA,"c(91, 58)",TRUE,369875,15.12,25.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2833333333333,2818917093,40,NA,NA,56,NA,NA,178,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Liverpool","Crystal Palace",8,"Dominik Szoboszlai","AMC",TRUE,0,0,0,"D. Szoboszlai",823,51,"Liverpool",823
824,484.5,40,18,26,15.12,25.024,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,363884,15.54,30.532,NA,NA,NA,NA,NA,485,NA,NA,NA,NA,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.00977745,0.01082722,0.00104977,"Liverpool","Crystal Palace",38,"Ryan Gravenberch","DMC",TRUE,0,0.799893942087536,85.6394790975406,"R. Gravenberch",824,51,"Liverpool",824
825,485,40,19,26,15.54,30.532,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,363884,15.54,30.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3166666666667,2818917133,40,NA,NA,56,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Liverpool","Crystal Palace",38,"Ryan Gravenberch","DMC",TRUE,0,0,0,"R. Gravenberch",825,51,"Liverpool",825
826,486,40,20,26,9.24,37.536,"FirstHalf","KeeperPickup","Successful",NA,NA,NA,"93",FALSE,114147,9.24,37.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3333333333333,2818917157,40,NA,NA,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Liverpool","Crystal Palace",1,"Alisson Becker","GK",TRUE,0,0,0,"A. Becker",826,51,"Liverpool",826
827,486.5,40,24,26,9.24,37.536,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,114147,13.965,32.3,NA,NA,NA,NA,NA,487,NA,NA,NA,NA,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01082722,0.01082722,0,"Liverpool","Crystal Palace",1,"Alisson Becker","GK",TRUE,0,4.77439067363714,-47.9367031496993,"A. Becker",827,51,"Liverpool",827
828,487,40,28,26,13.965,32.3,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 36, 38, 215, 218)",TRUE,114147,34.86,20.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4666666666667,2818917393,40,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.2","5.76","Back","29.8","24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01082722,0.01269174,0.00186452,"Liverpool","Crystal Palace",1,"Alisson Becker","GK",TRUE,19.5785182640134,0,-29.9429308239007,"A. Becker",828,51,"Liverpool",828
829,487.5,40,31.5,26,34.86,20.264,"FirstHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,345957,61.005,22.304,NA,NA,NA,NA,NA,489,NA,NA,NA,NA,40.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01269174,0.01935132,0.00665958,"Liverpool","Crystal Palace",5,"Ibrahima Konate","DC",TRUE,0,25.9492115500774,4.46154342972783,"I. Konate",829,51,"Liverpool",829
