"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Zone","type_value_PassEndY","type_value_PassEndX","type_value_Angle","type_value_Length","type_value_Longball","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_HeadPass","type_value_Chipped","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_FreekickTaken","type_value_ThrowIn","type_value_KeeperThrow","type_value_GoalKick","type_value_MissHigh","type_value_LayOff","type_value_ShotAssist","type_value_IntentionalAssist","type_value_KeyPass","type_value_BlockedY","type_value_RightFoot","type_value_LowCentre","type_value_GoalMouthZ","type_value_GoalMouthY","type_value_BlockedX","type_value_Assisted","type_value_BoxLeft","type_value_RegularPlay","type_value_Blocked","type_value_RelatedEventId","type_value_OutfielderBlock","type_value_MissLeft","type_value_LeftFoot","type_value_FirstTouch","type_value_Foul","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_Head","type_value_Cross","type_value_ThrowinSetPiece","type_value_BoxCentre","type_value_BlockedCross","type_value_DeepBoxRight","type_value_MissRight","type_value_FastBreak","type_value_SetPiece","type_value_SmallBoxLeft","type_value_OtherBodyPart","type_value_HighLeft","type_value_Volley","type_value_LeadingToGoal","type_value_IntentionalGoalAssist","type_value_CornerTaken","type_value_Yellow","type_value_OverRun","type_value_BoxRight","type_value_Collected","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_LeadingToAttempt","type_value_HighClaim","type_value_LowRight","type_value_DivingSave","type_value_KeeperSaveObox","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_BigChanceCreated","type_value_OneOnOne","type_value_BigChance","type_value_LowLeft","type_value_ParriedSafe","type_value_GoalDisallowed","value_StandingSave","value_Zone","value_PassEndY","value_PassEndX","value_Angle","value_Length","value_Longball","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_HeadPass","value_Chipped","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_FreekickTaken","value_ThrowIn","value_KeeperThrow","value_GoalKick","value_MissHigh","value_LayOff","value_ShotAssist","value_IntentionalAssist","value_KeyPass","value_BlockedY","value_RightFoot","value_LowCentre","value_GoalMouthZ","value_GoalMouthY","value_BlockedX","value_Assisted","value_BoxLeft","value_RegularPlay","value_Blocked","value_RelatedEventId","value_OutfielderBlock","value_MissLeft","value_LeftFoot","value_FirstTouch","value_Foul","value_OutOfBoxCentre","value_IndividualPlay","value_Head","value_Cross","value_ThrowinSetPiece","value_BoxCentre","value_BlockedCross","value_DeepBoxRight","value_MissRight","value_FastBreak","value_SetPiece","value_SmallBoxLeft","value_OtherBodyPart","value_HighLeft","value_Volley","value_LeadingToGoal","value_IntentionalGoalAssist","value_CornerTaken","value_Yellow","value_OverRun","value_BoxRight","value_Collected","value_Hands","value_KeeperSaveInTheBox","value_LeadingToAttempt","value_HighClaim","value_LowRight","value_DivingSave","value_KeeperSaveObox","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_InvolvedPlayers","value_CaptainPlayerId","value_TeamFormation","value_TeamPlayerFormation","value_BigChanceCreated","value_OneOnOne","value_BigChance","value_LowLeft","value_ParriedSafe","value_GoalDisallowed","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
914,421,49,40,14,28.98,23.868,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,327683,14.49,32.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7,2816564699,51,178,56,141,140,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","47.2","13.8","2.63","16.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,0.01110462,0.01082722,-0.000277400000000001,"Leicester","Ipswich",6,"Wilfred Ndidi","DMC",TRUE,-13.8377964653547,0,150.410361387448,"W. Ndidi",914,48,"Leicester",914
915,422,49,41,14,14.49,32.096,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,407587,23.73,39.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7166666666667,2816564769,51,178,56,141,140,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","57.9","22.6","0.67","11.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,0.01082722,0.01016549,-0.000661730000000001,"Leicester","Ipswich",41,"Jakub Stolarczyk","GK",TRUE,9.08267155365192,0,38.2185183489848,"J. Stolarczyk",915,48,"Leicester",915
916,422.5,49,42.5,14,23.73,39.372,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,97710,17.535,38.08,NA,NA,NA,NA,NA,423,NA,NA,NA,NA,50.7416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,0.01016549,0.01016549,0,"Leicester","Ipswich",4,"Conor Coady","DC",TRUE,0,-6.1127558036726,-168.219523619898,"C. Coady",916,48,"Leicester",916
917,423,49,44,14,17.535,38.08,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,97710,7.245,31.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7666666666667,2816564813,51,178,56,141,140,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","46.1","6.9","3.72","12.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,0.01016549,0.00941056,-0.000754929999999999,"Leicester","Ipswich",4,"Conor Coady","DC",TRUE,-10.2308578602565,0,-146.80618882709,"C. Coady",917,48,"Leicester",917
918,424,49,46,14,9.66,30.736,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 124, 128, 36, 37, 215, 218)",TRUE,407587,29.295,63.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8,2816564861,51,178,56,141,140,213,212,1,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","93.5","27.9","1.03","38.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,NA,NA,NA,"Leicester","Ipswich",41,"Jakub Stolarczyk","GK",TRUE,14.1171782045938,0,59.1279166369197,"J. Stolarczyk",918,48,"Leicester",918
919,436,49,48,165,70.035,7.208,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,430908,70.035,7.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8333333333333,2816565003,51,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,NA,NA,NA,"Ipswich","Leicester",20,"Omari Hutchinson","AMR",TRUE,0,0,0,"O. Hutchinson",919,49,"Ipswich",919
920,437,49,50,165,65.73,9.316,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,134666,65.73,9.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8666666666667,2816565017,51,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,NA,NA,NA,"Ipswich","Leicester",5,"Sam Morsy","DMC",TRUE,0,0,0,"S. Morsy",920,49,"Ipswich",920
921,425,49,51,14,35.07,60.724,"SecondHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,433572,35.07,60.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8833333333333,2816564987,51,NA,56,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,"438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,NA,NA,NA,"Leicester","Ipswich",11,"Bilal El Khannouss","AML",TRUE,0,0,0,"B. E. Khannouss",921,49,"Ipswich",921
922,438,49,52,165,69.93,7.276,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,134666,69.93,7.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9,2816565077,51,178,56,NA,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,"425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,NA,NA,NA,"Ipswich","Leicester",5,"Sam Morsy","DMC",TRUE,0,0,0,"S. Morsy",922,49,"Ipswich",922
923,438.5,49,54,165,69.93,7.276,"SecondHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,430908,77.385,18.564,NA,NA,NA,NA,NA,441,NA,NA,NA,NA,50.9333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,0.02122129,0.02855202,0.00733073,"Ipswich","Leicester",20,"Omari Hutchinson","AMR",TRUE,0,12.4553444835944,56.5577967882169,"O. Hutchinson",923,49,"Ipswich",923
924,426,49,56,14,21.84,57.256,"SecondHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,299693,21.84,57.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9666666666667,2816565213,51,NA,56,NA,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,"440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,NA,NA,NA,"Leicester","Ipswich",3,"Wout Faes","DC",TRUE,0,0,0,"W. Faes",924,49,"Ipswich",924
925,440,49,56,165,83.16,10.744,"SecondHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,430908,83.16,10.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9666666666667,2816565207,51,178,56,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,"426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,NA,NA,NA,"Ipswich","Leicester",20,"Omari Hutchinson","AMR",TRUE,0,0,0,"O. Hutchinson",925,49,"Ipswich",925
926,440.5,49,56.5,165,83.16,10.744,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,430908,77.385,18.564,NA,NA,NA,NA,NA,441,NA,NA,NA,NA,50.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,0.02953272,0.02855202,-0.000980699999999998,"Ipswich","Leicester",20,"Omari Hutchinson","AMR",TRUE,0,0.267058266617887,126.445535883503,"O. Hutchinson",926,49,"Ipswich",926
927,441,49,57,165,77.385,18.564,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,430908,73.92,35.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9833333333333,2816565257,51,178,56,141,140,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","51.8","70.4","1.78","17.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,0.02855202,0.02385149,-0.00470053,"Ipswich","Leicester",20,"Omari Hutchinson","AMR",TRUE,0.532252344974403,0,101.749060547974,"O. Hutchinson",927,49,"Ipswich",927
928,442,49,59,165,73.92,35.224,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,404108,77.175,51.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.0166666666667,2816565313,51,178,56,141,140,213,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","76.0","73.5","1.38","16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,NA,NA,NA,"Ipswich","Leicester",12,"Jens Cajuste","DMC",TRUE,-1.86275476970592,0,78.8113105330843,"J. Cajuste",928,49,"Ipswich",928
929,427,50,0,14,31.92,14.212,"SecondHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,429531,31.92,14.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.0333333333333,2816565367,52,NA,56,NA,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,"443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 00:52:15",31986,"King Power Stadium","Andrew Kitchen","2 : 0",14,165,NA,NA,NA,"Leicester","Ipswich",35,"Kasey McAteer","AMR",TRUE,0,0,0,"K. McAteer",929,49,"Ipswich",929
