"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_PassEndY","type_value_Angle","type_value_Zone","type_value_PassEndX","type_value_StandingSave","type_value_Chipped","type_value_Longball","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_LayOff","type_value_Head","type_value_MissHigh","type_value_GoalKick","type_value_Foul","type_value_FreekickTaken","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthZ","type_value_GoalMouthY","type_value_OutOfBoxCentre","type_value_RegularPlay","type_value_RightFoot","type_value_Blocked","type_value_RelatedEventId","type_value_Assisted","type_value_LowLeft","type_value_BlockedX","type_value_IndividualPlay","type_value_BlockedY","type_value_OutfielderBlock","type_value_Cross","type_value_OtherBodyPart","type_value_LeftFoot","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_MissLeft","type_value_CornerTaken","type_value_HighClaim","type_value_KeeperThrow","type_value_MissRight","type_value_IntentionalAssist","type_value_BoxCentre","type_value_LowCentre","type_value_FirstTouch","type_value_Hands","type_value_Collected","type_value_KeeperSaveObox","type_value_DeepBoxLeft","type_value_Feet","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_Penalty","type_value_KeeperMissed","type_value_DivingSave","type_value_BigChance","type_value_BigChanceCreated","type_value_SmallBoxCentre","type_value_Throughball","type_value_LeadingToGoal","type_value_FastBreak","type_value_IntentionalGoalAssist","type_value_DirectFreekick","type_value_LowRight","type_value_ParriedDanger","type_value_BoxLeft","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_SavedOffline","type_value_LastMan","type_value_HighRight","type_value_Volley","type_value_OneOnOne","type_value_Yellow","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_FromCorner","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_HighLeft","type_value_OverRun","type_value_ThrowinSetPiece","value_Length","value_PassEndY","value_Angle","value_Zone","value_PassEndX","value_StandingSave","value_Chipped","value_Longball","value_HeadPass","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_LayOff","value_Head","value_MissHigh","value_GoalKick","value_Foul","value_FreekickTaken","value_ShotAssist","value_KeyPass","value_GoalMouthZ","value_GoalMouthY","value_OutOfBoxCentre","value_RegularPlay","value_RightFoot","value_Blocked","value_RelatedEventId","value_Assisted","value_LowLeft","value_BlockedX","value_IndividualPlay","value_BlockedY","value_OutfielderBlock","value_Cross","value_OtherBodyPart","value_LeftFoot","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_MissLeft","value_CornerTaken","value_HighClaim","value_KeeperThrow","value_MissRight","value_IntentionalAssist","value_BoxCentre","value_LowCentre","value_FirstTouch","value_Hands","value_Collected","value_KeeperSaveObox","value_DeepBoxLeft","value_Feet","value_ParriedSafe","value_KeeperSaveInTheBox","value_Penalty","value_KeeperMissed","value_DivingSave","value_BigChance","value_BigChanceCreated","value_SmallBoxCentre","value_Throughball","value_LeadingToGoal","value_FastBreak","value_IntentionalGoalAssist","value_DirectFreekick","value_LowRight","value_ParriedDanger","value_BoxLeft","value_SmallBoxLeft","value_SixYardBlock","value_SavedOffline","value_LastMan","value_HighRight","value_Volley","value_OneOnOne","value_Yellow","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_FromCorner","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamPlayerFormation","value_TeamFormation","value_HighLeft","value_OverRun","value_ThrowinSetPiece","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
832,266,47,41,825,54.18,56.848,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,395304,54.18,56.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6833333333333,2793130373,47,NA,NA,NA,56,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,NA,NA,NA,"Leganes","Real Madrid",20,"Javi Hernandez","DL",TRUE,0,0,0,"J. Hernandez",832,47,"Real Madrid",832
833,265,47,45,825,39.69,58.888,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 38, 217, 218)",TRUE,91200,84.315,50.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.75,2793130331,47,212,141,213,56,140,178,155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.4","74.3","6.10","Center","80.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,NA,NA,NA,"Leganes","Real Madrid",22,"Matija Nastasic","DC",TRUE,43.416667158923,0,-10.6157016617871,"M. Nastasic",833,47,"Real Madrid",833
834,482,47,50,52,24.255,17.476,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 35, 37, 215, 218)",TRUE,534899,6.3,22.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.8333333333333,2793130377,47,212,141,213,56,140,178,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.7","33.4","2.86","Back","6.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01001304,0.0088799,-0.00113314,"Real Madrid","Leganes",35,"Raul Asencio","DC",TRUE,-16.9249590463384,0,163.742368609528,"R. Asencio",834,47,"Real Madrid",834
835,482.5,47,52,52,6.3,22.712,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,345031,9.24,23.936,NA,NA,NA,NA,NA,484,NA,NA,NA,NA,47.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.0088799,0.00977745,0.00089755,"Real Madrid","Leganes",13,"Andrii Lunin","GK",TRUE,0,3.05599787224264,22.6032574761829,"A. Lunin",835,47,"Real Madrid",835
836,484,47,54,52,9.24,23.936,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,345031,20.37,33.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9,2793130427,47,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.5","48.9","0.70","Back","19.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.00977745,0.01016549,0.000388039999999999,"Real Madrid","Leganes",13,"Andrii Lunin","GK",TRUE,11.6540856334487,0,39.929907186435,"A. Lunin",836,47,"Real Madrid",836
837,485,47,55,52,20.37,33.252,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,104010,26.145,22.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9166666666667,2793130513,47,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.3","33.0","5.20","Back","24.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01016549,0.01110462,0.000939130000000002,"Real Madrid","Leganes",22,"Antonio Rudiger","DC",TRUE,4.93547227287911,0,-61.8920434671944,"A. Rudiger",837,47,"Real Madrid",837
838,485.5,47,59,52,26.145,22.44,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,534899,46.62,29.988,NA,NA,NA,NA,NA,486,NA,NA,NA,NA,47.9833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01110462,0.01484598,0.00374136,"Real Madrid","Leganes",35,"Raul Asencio","DC",TRUE,0,21.1801389702984,20.2361406547955,"R. Asencio",838,47,"Real Madrid",838
839,486,48,3,52,46.62,29.988,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,534899,49.14,7.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.05,2793130537,48,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.5","11.2","4.82","Back","46.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01484598,0.01248344,-0.00236254,"Real Madrid","Leganes",35,"Raul Asencio","DC",TRUE,-3.25976970031446,0,-83.5732469170299,"R. Asencio",839,47,"Real Madrid",839
840,487,48,6,52,49.77,6.052,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,369109,61.425,3.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1,2793130557,48,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.9","5.1","6.07","Right","58.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01248344,0.0174506,0.00496716,"Real Madrid","Leganes",6,"Eduardo Camavinga","DMC",TRUE,8.6916671910379,0,-12.5006967922635,"E. Camavinga",840,47,"Real Madrid",840
841,488,48,8,52,60.375,4.352,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,415181,61.635,9.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1333333333333,2793130561,48,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.7","14.6","1.35","Right","58.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01473596,0.01870347,0.00396751,"Real Madrid","Leganes",15,"Arda Guler","AMR",TRUE,3.97783312473482,0,77.2668138591863,"A. Guler",841,47,"Real Madrid",841
842,489,48,8,52,61.845,10.064,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,144511,58.275,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1333333333333,2793130575,48,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.1","7.5","4.09","Right","55.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01870347,0.01473596,-0.00396751,"Real Madrid","Leganes",17,"Lucas Vazquez","DR",TRUE,-5.59167322567136,0,-125.722860662065,"L. Vazquez",842,47,"Real Madrid",842
843,490,48,10,52,58.275,5.1,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,415181,43.68,17.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1666666666667,2793130619,48,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.0","25.5","2.44","Back","41.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01473596,0.01429128,-0.000444679999999999,"Real Madrid","Leganes",15,"Arda Guler","AMR",TRUE,-8.60259170421345,0,140.015344074018,"A. Guler",843,47,"Real Madrid",843
844,491,48,13,52,43.68,19.924,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 36, 37, 216, 218)",TRUE,534899,60.585,61.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.2166666666667,2793130647,48,212,141,213,56,140,178,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.9","90.4","1.18","Left","57.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.01429128,0.01473596,0.000444679999999999,"Real Madrid","Leganes",35,"Raul Asencio","DC",TRUE,10.6902885941386,0,67.8596349608973,"R. Asencio",844,47,"Real Madrid",844
845,492,48,17,52,61.95,63.376,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,422957,62.37,55.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.2833333333333,2793130699,48,212,141,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.2","81.1","4.76","Left","59.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,0.0174506,0.01870347,0.00125287,"Real Madrid","Leganes",20,"Fran Garcia","DL",TRUE,4.53033466135351,0,-87.0778610455224,"F. Garcia",845,47,"Real Madrid",845
846,494,48,20,52,67.41,55.488,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,379868,67.41,55.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.3333333333333,2793130735,48,NA,NA,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,"269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-03-30 13:32:40",73641,"Santiago Bernabéu","Pablo González Fuertes","3 : 2",52,825,NA,NA,NA,"Real Madrid","Leganes",5,"Jude Bellingham","AMC",TRUE,0,0,0,"J. Bellingham",846,47,"Real Madrid",846
